ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.45;0.43;0.33;-499.20;-71.07;214.52;48.57;-24.00;58.94
0.58;0.32;0.47;-499.20;-96.49;112.25;35.23;-26.71;61.86
0.33;0.29;0.53;-499.20;-130.99;6.94;21.20;-30.20;62.05
-0.03;-0.38;0.53;-499.20;-142.90;22.69;6.88;-33.35;62.66
0.28;-1.17;1.40;-499.20;-131.15;91.56;-8.63;-36.66;65.41
0.48;-0.49;1.98;-499.20;-131.28;-36.77;-22.38;-39.75;64.38
-0.18;-0.15;1.08;-226.39;-18.55;-12.07;-28.28;-39.30;64.04
-0.18;-0.51;0.66;-261.57;67.45;150.94;-35.01;-36.61;67.97
0.51;-0.67;1.33;-325.90;137.11;184.71;-43.65;-32.41;73.14
0.65;-0.51;1.54;-83.00;76.65;4.69;-45.31;-30.01;73.27
-0.01;-0.37;0.71;-49.52;47.26;-81.26;-46.21;-28.19;71.16
-0.35;-0.36;0.56;-193.87;106.35;13.27;-51.04;-24.29;71.53
-0.24;-0.75;0.79;-363.82;135.74;108.11;-60.37;-20.04;74.45
0.18;-0.92;1.02;-425.70;213.23;124.14;-72.42;-13.48;78.17
0.17;-1.00;1.21;-410.95;139.85;-16.96;-82.57;-9.59;77.72
-0.10;-0.86;1.04;-341.05;57.34;-101.09;-91.01;-7.77;74.89
-0.23;-0.86;0.82;-326.34;29.86;-65.05;-98.30;-6.69;73.19
-0.23;-0.70;0.53;-322.37;20.30;-3.15;-106.03;-5.80;73.11
0.00;-0.79;0.42;-300.50;72.70;40.55;-113.40;-3.69;74.24
0.12;-0.95;0.27;-291.63;-68.41;-1.22;-126.21;-6.94;74.18
-0.01;-1.33;0.39;-279.99;-65.85;-38.35;-132.83;-8.60;73.11
-0.00;-1.39;0.54;-208.45;-18.25;-61.32;-137.06;-8.91;71.45
-0.12;-1.17;0.59;-5.67;31.80;-78.86;-135.66;-7.69;69.01
-0.22;-1.01;0.58;184.71;-42.46;-58.12;-129.27;-8.46;67.50
-0.14;-1.12;0.52;298.51;-90.61;-40.10;-119.68;-10.68;66.37
0.01;-1.15;0.54;412.10;-99.16;-11.78;-107.67;-13.10;66.06
0.20;-1.26;0.58;501.34;-91.35;-35.35;-93.41;-15.38;65.10
0.29;-1.05;0.61;501.34;-129.67;-131.57;-79.26;-18.70;61.55
0.23;-0.98;0.40;501.34;-154.49;-215.99;-65.55;-22.61;55.72
-0.05;-0.85;0.35;501.34;-182.83;-251.32;-52.27;-26.94;48.93
-0.13;-0.56;0.37;501.34;-170.34;-184.12;-36.96;-31.42;43.22
0.15;-0.32;0.52;427.55;-5.62;-61.25;-25.00;-31.15;41.51
0.48;-0.23;0.81;310.22;31.42;-42.48;-16.79;-30.23;40.41
0.53;-0.10;1.05;193.58;34.43;-102.47;-11.21;-29.17;37.54
0.22;-0.01;1.05;152.91;62.15;-93.06;-7.10;-27.24;35.12
0.20;-0.08;1.14;75.55;135.23;-17.90;-5.03;-23.30;34.63
0.32;-0.08;1.33;66.07;203.49;9.30;-3.17;-17.51;34.89
0.26;-0.08;1.18;78.14;268.18;-9.60;-1.18;-10.55;34.64
0.25;-0.04;0.83;43.46;449.63;4.94;-0.05;1.23;34.78
0.34;0.07;0.80;-6.97;499.28;-54.82;-0.26;20.35;32.58
0.12;-0.04;0.90;5.70;499.28;-140.97;-0.14;33.01;28.78
-0.74;-0.08;1.12;-35.67;355.48;-205.58;-1.13;42.38;23.23
-0.99;-0.00;0.85;19.89;467.54;-51.95;-0.59;54.89;21.82
-1.15;0.02;0.75;27.32;499.28;124.42;0.16;68.13;25.18
-0.59;-0.17;0.63;0.69;499.28;221.75;0.02;80.71;31.17
-0.11;-0.19;0.90;-43.14;499.28;94.20;-1.37;92.91;33.81
-0.81;-0.17;1.33;107.29;397.66;-32.56;1.30;101.75;32.96
-0.93;-0.00;0.55;235.64;407.71;-21.08;7.73;112.09;32.37
-1.01;-0.09;0.21;216.82;499.28;-20.22;13.44;125.01;31.81
-1.01;-0.31;0.32;54.85;379.23;-32.12;14.53;134.82;30.84
-1.05;-0.10;0.43;17.18;247.56;-53.69;14.62;139.95;29.39
-1.21;0.03;0.28;41.06;201.19;-38.27;15.48;144.18;28.32
-1.27;-0.02;0.13;70.47;228.96;40.71;16.95;148.79;29.38
-0.93;-0.15;0.01;0.74;168.50;43.55;16.44;151.88;30.56
-1.09;-0.06;0.15;-24.95;105.45;27.97;15.40;153.22;31.31
-1.12;-0.03;0.10;17.95;91.65;45.65;15.52;154.16;32.50
-1.07;-0.02;0.14;52.62;54.36;26.72;16.64;154.20;33.25
-1.35;0.02;0.22;71.93;-29.28;4.95;18.16;151.96;33.37
-1.79;-0.11;0.46;45.95;-303.04;13.67;19.14;141.16;33.80
-1.29;-0.20;0.15;24.43;-368.93;9.65;19.27;129.72;34.07
-1.35;-0.00;0.54;-62.18;-501.25;-105.46;17.30;115.72;31.33
-1.55;0.05;0.84;-92.13;-501.25;-143.86;14.45;100.85;27.30
-1.34;0.04;0.71;-31.23;-501.25;-114.47;13.33;86.30;24.09
-1.32;0.04;0.60;19.69;-501.25;-30.68;13.58;73.08;23.30
-1.06;0.05;0.53;-7.50;-501.25;130.95;13.14;59.10;26.96
-0.69;-0.15;0.94;-79.67;-501.25;191.67;10.67;45.30;32.14
-0.00;-0.23;0.56;-64.51;-501.25;118.26;8.29;31.14;35.33
0.45;-0.22;1.05;-69.37;-501.25;-80.91;5.86;14.89;32.82
0.25;-0.16;1.24;-89.09;-501.25;-261.19;3.17;0.64;25.51
0.04;-0.17;1.08;-117.46;-501.25;-278.90;-0.06;-12.18;18.26
0.16;-0.13;1.01;-65.28;-493.86;-112.15;-1.97;-25.65;15.12
0.43;-0.25;1.29;-44.98;-466.28;-109.84;-3.33;-38.24;12.04
0.38;-0.16;1.00;-63.70;-501.25;-167.87;-5.02;-50.61;7.68
0.38;-0.03;0.66;16.71;-501.25;-102.32;-4.49;-63.94;4.81
0.59;-0.01;0.47;90.43;-448.37;-55.43;-2.10;-75.11;3.37
0.66;0.07;0.26;77.92;-474.37;-75.35;0.01;-86.96;1.41
0.93;0.00;0.15;15.43;-382.69;-3.93;0.81;-106.72;1.20
0.91;-0.05;0.31;-12.34;-391.83;-38.10;0.39;-117.08;0.10
0.97;-0.04;0.27;17.14;-384.96;-45.75;0.81;-126.37;-1.14
0.84;-0.05;0.21;91.37;-346.14;-93.66;3.06;-134.12;-3.57
0.65;0.14;-0.17;178.02;-300.46;-56.53;8.21;-141.53;-5.15
0.81;0.01;-0.38;266.22;-126.12;32.07;15.12;-144.33;-4.29
0.90;-0.03;-0.49;243.29;-99.18;0.51;21.17;-146.40;-4.27
0.79;0.05;-0.75;167.17;-31.33;5.36;26.30;-146.94;-4.13
0.92;-0.01;-0.80;75.93;181.02;53.82;27.76;-141.65;-2.62
1.03;-0.10;-0.52;-37.67;352.76;27.68;25.87;-130.69;-1.79
0.97;-0.05;-0.22;-70.31;382.46;4.57;23.35;-119.58;-1.66
0.95;-0.05;-0.02;-58.60;445.52;3.97;21.27;-107.16;-1.56
0.93;-0.02;0.08;-45.14;499.28;18.57;19.67;-93.98;-1.07
0.85;-0.02;0.29;-37.64;499.28;42.63;18.22;-79.79;0.12
0.72;0.03;0.41;-33.58;499.28;62.31;17.03;-66.65;1.74
0.53;0.01;0.42;-45.58;499.28;110.16;15.46;-52.64;4.82
0.55;-0.14;0.64;-118.01;499.28;117.72;11.89;-39.07;8.00
0.49;-0.29;0.94;-168.83;499.28;83.26;7.12;-26.00;10.17
0.38;-0.35;1.06;-105.28;499.28;42.72;3.51;-10.62;11.49
0.02;-0.26;1.35;-32.69;373.20;-60.25;2.33;-0.18;9.80
-0.24;-0.10;1.22;118.69;314.21;-37.96;5.23;8.03;8.82
-0.09;-0.07;0.92;178.83;372.75;45.14;9.95;18.20;10.08
0.01;0.01;0.88;204.62;462.75;93.38;15.17;30.07;12.60
-0.04;-0.09;1.00;148.42;364.97;32.33;18.70;39.17;13.48
-0.24;-0.10;1.20;69.35;215.48;-7.69;20.08;44.30;13.27
-0.22;-0.14;1.43;58.69;197.19;-9.70;21.19;48.99;13.00
-0.29;-0.05;1.54;47.31;87.97;-48.65;21.95;50.46;11.73
-0.32;-0.01;1.44;30.39;50.38;-22.50;22.43;51.23;11.03
-0.16;-0.06;1.37;-7.00;67.10;11.93;21.74;52.17;11.37
-0.13;-0.03;1.50;-49.29;21.48;-11.78;20.03;51.77;11.06
-0.33;0.00;1.49;-81.58;-56.77;-56.54;17.39;49.43;9.48
-0.44;-0.13;1.35;-171.41;-105.42;-41.67;12.59;46.09;8.39
-0.23;-0.23;1.21;-299.05;-76.11;-21.14;3.95;43.26;7.80
-0.14;-0.18;1.12;-450.33;-106.25;-24.07;-8.65;39.60;7.13
0.02;-0.30;0.96;-499.20;-221.93;-68.10;-21.54;33.14;5.36
0.05;-0.42;0.80;-499.20;-250.19;-77.64;-35.33;25.56;3.18
-0.01;-0.74;0.97;-499.20;-305.07;-52.51;-54.94;13.10;1.08
-0.02;-0.75;0.83;-499.20;-308.83;-69.06;-68.37;4.38;-0.85
0.03;-0.67;0.65;-499.20;-225.51;-6.62;-81.10;-1.71;-1.03
0.13;-0.74;0.47;-450.56;-156.11;36.51;-92.43;-5.92;-0.04
0.13;-0.97;0.38;-355.64;-150.84;14.51;-101.23;-9.90;0.35
0.08;-1.03;0.33;-272.79;-115.30;6.16;-108.06;-12.94;0.52
0.06;-0.90;0.16;-169.14;-51.53;47.14;-111.91;-14.10;1.79
0.11;-1.10;0.14;-85.90;9.66;78.40;-113.48;-13.66;3.91
0.12;-1.00;0.06;-42.86;-23.10;32.69;-113.94;-14.13;4.79
0.14;-1.31;0.13;9.58;1.81;7.73;-112.94;-13.90;5.03
0.10;-1.09;0.23;71.82;18.20;-9.63;-110.32;-13.25;4.78
0.02;-0.90;0.32;226.59;87.33;19.67;-103.28;-10.61;5.33
0.08;-1.04;0.50;343.99;65.17;39.00;-93.33;-8.73;6.39
0.10;-1.03;0.60;468.76;25.28;41.43;-80.18;-7.95;7.50
0.11;-1.09;0.60;501.34;5.23;38.52;-66.45;-7.73;8.54
0.06;-1.01;0.43;501.34;107.20;73.67;-53.14;-4.79;10.53
-0.04;-0.88;0.38;501.34;205.51;137.94;-40.59;0.58;14.12
0.05;-0.93;0.52;501.34;173.83;159.33;-27.18;5.30;18.58
0.20;-0.47;0.79;501.34;184.14;142.20;-11.92;10.60;22.99
0.05;-0.38;0.97;501.34;55.17;21.44;0.69;11.75;23.55
-0.06;-0.29;0.86;486.89;15.83;-100.36;13.68;12.02;20.74
-0.20;0.01;0.82;420.88;130.79;-70.73;24.14;15.39;18.90
-0.34;0.17;1.15;217.64;115.66;-13.40;34.46;21.04;18.23
-0.14;0.00;1.17;106.91;101.10;-14.77;36.60;23.43;17.83
-0.13;0.07;1.29;3.00;-16.51;-82.53;36.00;22.63;15.60
-0.31;0.03;1.30;-46.89;-47.39;-82.36;34.01;21.13;13.30
-0.39;-0.02;1.36;-53.29;-4.25;-9.05;31.96;20.92;13.06
-0.25;-0.03;1.36;-34.79;-1.91;28.28;30.34;20.65;13.85
-0.07;-0.01;1.16;-29.23;-49.06;-11.75;28.81;18.77;13.48
-0.10;0.01;1.14;-63.63;-118.81;-82.10;26.62;15.46;11.34
-0.30;-0.03;1.16;-82.44;-145.07;-97.69;23.88;11.60;8.70
-0.36;-0.08;1.21;-62.30;-103.90;-45.41;21.70;8.92;7.48
-0.25;-0.13;1.18;-25.35;-54.95;5.24;20.49;7.51;7.62
-0.12;-0.10;1.15;8.62;-31.42;8.71;20.22;6.64;7.85
-0.13;-0.08;1.12;44.71;-32.48;0.11;20.88;5.80;7.86
-0.14;-0.05;0.99;59.75;-6.08;12.54;21.99;5.68;8.20
-0.12;-0.02;0.94;36.11;15.86;28.05;22.49;6.13;8.95
-0.08;-0.04;1.07;13.38;3.88;35.90;22.38;6.19;9.99
0.08;-0.15;1.09;24.88;30.30;25.76;22.44;6.80;10.69
-0.20;-0.08;1.17;231.46;9.46;-45.20;28.05;7.10;9.47
-0.05;0.07;0.90;184.65;55.19;-4.91;32.28;8.42;9.34
-0.17;0.11;1.10;175.46;85.16;-12.91;36.37;10.66;8.99
-0.17;0.14;1.19;192.83;95.68;7.12;40.67;13.04;9.18
-0.21;0.13;1.30;236.74;47.30;-1.81;46.22;14.20;9.13
-0.18;0.22;0.95;314.56;106.49;4.97;53.84;16.91;9.26
-0.21;0.26;1.03;350.22;134.93;-5.96;61.92;20.19;9.11
-0.30;0.37;0.97;348.86;235.95;9.55;70.24;26.28;9.37
-0.22;0.38;1.07;340.60;175.60;45.29;79.51;31.26;10.77
-0.24;0.47;0.88;300.86;104.78;26.80;86.03;33.51;11.47
-0.39;0.60;0.89;285.00;135.23;25.44;92.35;36.71;12.15
-0.36;0.56;0.84;272.37;100.52;43.70;98.22;38.92;13.33
-0.32;0.61;0.69;265.95;100.44;20.04;103.66;40.98;13.85
-0.27;0.63;0.56;242.76;146.35;-20.35;108.74;44.29;13.30
-0.37;0.75;0.60;212.53;135.11;-24.41;113.16;47.42;12.62
-0.39;0.67;0.63;187.84;100.91;-15.26;116.35;49.37;12.22
-0.39;0.64;0.53;158.07;-13.19;-23.77;118.90;48.40;11.58
-0.29;0.64;0.54;127.11;-80.84;-89.64;120.88;45.42;8.98
-0.56;1.00;0.40;158.56;22.75;-97.98;123.74;45.57;6.24
-0.52;0.83;0.49;162.71;80.78;-32.04;126.36;47.23;5.37
-0.44;0.79;0.33;107.93;55.95;-27.96;127.50;48.13;4.65
-0.44;0.78;0.35;15.27;21.77;-32.33;126.25;48.17;3.77
-0.56;0.84;0.42;-31.66;-7.24;-29.34;123.70;47.50;2.98
-0.58;0.89;0.42;-83.72;-58.28;14.05;119.92;45.54;3.35
-0.49;0.89;0.29;-174.95;-97.47;40.39;113.87;42.50;4.44
-0.50;0.84;0.52;-274.15;-111.06;42.28;104.87;39.01;5.62
-0.46;0.80;0.62;-358.88;-152.34;22.69;93.30;34.26;6.28
-0.46;1.03;0.76;-418.63;-205.77;30.80;81.16;28.42;7.11
-0.43;0.61;0.89;-428.54;-269.80;73.09;68.70;21.03;9.09
-0.21;0.50;0.82;-421.52;-290.80;56.98;57.11;13.38;10.57
-0.35;0.39;0.99;-416.28;-248.34;41.10;45.28;6.82;11.68
-0.23;0.34;0.88;-428.65;-171.62;50.68;33.79;2.52;12.99
-0.17;0.23;0.93;-464.74;-188.78;65.79;20.60;-2.54;14.84
-0.01;0.08;0.91;-485.06;-171.76;46.25;7.45;-7.02;16.09
-0.04;-0.09;0.97;-492.33;-142.44;8.16;-5.35;-10.47;16.30
0.10;-0.12;1.23;-420.89;-106.93;69.23;-21.85;-14.53;19.07
0.15;-0.25;1.44;-295.06;-114.58;-15.41;-29.40;-17.38;18.65
-0.06;-0.19;1.49;-96.50;-125.53;-61.93;-31.50;-20.31;16.98
-0.17;-0.17;1.21;18.30;-65.45;-13.55;-30.55;-21.43;16.63
-0.00;-0.16;0.94;46.80;2.99;40.65;-28.89;-20.92;17.72
0.05;-0.18;1.03;-26.39;-12.55;-6.53;-29.85;-21.18;17.38
0.03;-0.17;1.13;-13.26;-0.83;-4.07;-29.79;-20.81;17.27
-0.03;-0.17;1.18;23.47;12.46;13.15;-28.75;-20.05;17.61
-0.03;-0.17;1.15;58.85;43.49;47.10;-26.78;-18.47;18.88
0.00;-0.17;1.07;52.62;77.59;73.73;-24.88;-15.82;21.10
0.04;-0.17;1.12;28.63;81.36;60.11;-23.80;-13.38;22.72
-0.00;-0.13;1.14;10.94;58.12;36.10;-23.17;-11.57;23.69
-0.02;-0.15;1.19;6.13;22.26;9.47;-22.68;-10.73;23.95
-0.07;-0.15;1.17;11.73;15.49;0.69;-22.06;-10.06;23.97
-0.12;-0.15;1.17;17.08;19.63;9.87;-21.30;-9.24;24.23
-0.09;-0.15;1.19;25.73;22.21;21.52;-20.35;-8.41;24.79
-0.04;-0.14;1.18;32.53;27.02;25.00;-19.21;-7.49;25.47
-0.02;-0.13;1.19;31.76;-21.06;-2.59;-18.08;-7.89;25.39
-0.10;-0.12;1.11;23.12;-24.46;-14.47;-17.17;-8.34;24.98
-0.09;-0.11;1.12;1.89;-16.26;10.31;-16.88;-8.52;25.25
-0.04;-0.14;1.13;-9.12;-23.50;15.36;-16.92;-8.93;25.67
0.01;-0.14;1.18;-2.62;-20.98;6.95;-16.79;-9.32;25.86
0.01;-0.14;1.19;9.27;-16.58;-2.70;-16.34;-9.58;25.78
-0.03;-0.16;1.15;17.49;-12.28;-11.37;-15.71;-9.69;25.48
-0.03;-0.13;1.15;14.98;-21.32;-13.84;-15.12;-10.03;25.10
-0.04;-0.15;1.12;6.14;-3.32;-3.81;-14.80;-9.88;25.00
-0.05;-0.12;1.13;-3.26;14.14;6.88;-14.70;-9.27;25.18
-0.03;-0.11;1.16;1.06;27.10;13.47;-14.48;-8.31;25.56
-0.01;-0.11;1.14;15.31;24.65;1.99;-13.85;-7.41;25.62
-0.05;-0.11;1.13;19.02;25.17;-4.85;-13.19;-6.58;25.49
-0.06;-0.10;1.09;11.70;32.30;-2.85;-12.72;-5.53;25.41
-0.06;-0.12;1.11;10.65;66.18;7.88;-12.30;-3.61;25.63
0.02;-0.20;1.04;27.21;182.67;18.51;-11.57;1.09;26.11
0.17;-0.22;0.87;74.94;495.91;27.15;-9.60;14.02;26.84
0.04;0.08;0.77;199.12;499.28;47.18;-4.01;26.90;28.11
-0.22;0.27;1.06;243.93;499.28;-125.69;2.52;39.27;24.85
-0.59;0.24;0.40;191.90;405.88;-183.37;8.02;50.46;19.71
-0.90;0.06;0.20;19.84;499.28;-120.62;8.50;65.61;16.09
-0.97;0.27;0.43;-39.70;499.28;-50.65;7.54;78.10;14.78
-1.08;0.14;0.71;-40.57;499.28;4.04;6.41;90.78;14.88
-1.24;-0.09;0.83;-34.37;483.01;81.39;5.36;102.34;17.00
-0.63;-0.48;0.65;49.11;343.71;39.70;6.19;110.31;18.11
-1.09;-0.16;0.23;178.94;207.51;-19.06;10.66;115.00;17.60
-1.02;-0.14;0.26;75.02;184.35;-40.21;12.24;118.77;16.55
-1.12;-0.06;0.33;-5.38;109.88;-39.84;11.80;120.71;15.48
-1.26;0.07;0.34;7.17;26.53;4.60;11.80;120.44;15.60
-1.06;-0.04;0.41;38.48;-75.39;26.59;12.67;117.15;16.40
-1.33;-0.01;0.34;48.83;-191.85;-6.06;13.70;111.24;16.23
-1.59;-0.02;0.57;50.48;-355.22;39.35;14.80;100.66;17.34
-1.45;-0.04;0.55;62.69;-501.25;134.16;16.08;87.23;20.82
-1.17;-0.02;0.51;15.44;-501.25;170.43;16.15;73.54;25.43
-1.05;-0.04;0.85;0.66;-501.25;136.71;15.82;59.80;29.12
-1.07;0.10;1.07;92.42;-501.25;153.35;17.91;46.67;33.10
-0.91;0.22;0.41;121.89;-501.25;149.78;21.09;33.09;37.30
0.49;-0.13;0.67;83.40;-501.25;261.84;22.66;19.03;44.11
0.81;0.03;0.05;-143.03;-444.57;163.73;17.89;3.45;49.18
0.29;0.17;0.88;-310.30;-347.45;27.35;9.49;-6.12;49.92
0.17;0.15;1.08;-277.38;-365.61;7.56;2.37;-15.47;50.12
0.52;-0.07;1.13;-187.98;-139.13;40.40;-2.70;-19.31;51.21
0.43;-0.06;1.45;-73.79;-109.85;-20.48;-4.63;-22.15;50.65
0.19;0.02;1.20;18.95;-135.36;-41.45;-4.02;-25.46;49.54
0.21;0.06;0.97;53.20;-71.27;21.65;-2.47;-27.07;50.12
0.39;0.02;0.95;-24.97;-28.26;-9.22;-3.68;-28.40;49.64
0.26;0.02;1.04;-25.43;-65.83;2.95;-4.31;-29.97;49.73
0.43;-0.02;1.03;-28.48;-20.32;15.75;-4.96;-30.33;50.14
0.52;-0.06;1.08;-32.28;8.72;-4.10;-5.85;-29.97;50.01
0.38;-0.02;1.11;-12.65;10.38;-20.76;-6.08;-29.46;49.45
0.38;-0.02;1.02;4.18;57.22;1.96;-5.87;-27.82;49.50
0.40;-0.04;1.00;-0.21;126.01;7.73;-5.79;-24.35;49.71
0.52;-0.05;0.92;-7.60;240.20;-10.64;-5.92;-18.07;49.43
0.59;-0.07;0.84;4.77;405.23;-82.47;-5.73;-7.64;47.20
0.41;-0.09;0.88;42.95;483.68;-162.57;-4.56;4.85;42.81
0.11;-0.09;0.92;39.53;480.03;-236.56;-3.52;17.34;36.42
-0.27;0.05;1.03;29.47;394.46;-262.64;-2.65;27.32;29.59
-0.42;0.21;1.02;91.53;499.28;-111.48;1.15;46.73;25.13
-0.10;0.15;0.73;86.28;499.28;-69.55;3.62;59.13;23.26
-0.39;0.05;1.01;77.60;499.28;-144.30;5.56;71.07;19.50
-0.83;0.07;0.89;109.11;480.97;-143.74;8.39;83.20;15.62
-0.78;0.01;0.66;109.82;499.28;-102.57;11.13;95.73;12.85
-0.89;-0.01;0.73;87.89;401.51;-132.50;13.14;105.05;9.41
-1.09;0.07;0.71;89.96;402.03;-83.95;15.39;115.07;7.06
-1.13;0.06;0.57;63.31;372.94;-53.77;16.80;123.86;5.61
-1.19;0.07;0.49;37.09;342.21;-20.28;17.45;131.40;5.08
-1.18;-0.00;0.60;-16.59;225.04;-4.76;16.61;136.64;4.94
-1.37;0.01;0.60;-4.36;100.01;2.68;16.16;137.97;5.01
-1.11;-0.07;0.50;22.25;158.82;89.70;16.36;140.51;7.34
-0.75;-0.12;0.55;6.01;102.49;21.46;16.08;141.38;7.92
-1.12;0.08;0.51;19.24;27.98;-27.58;16.31;140.51;7.21
-1.15;0.11;0.37;28.05;111.91;34.74;16.81;142.00;8.14
-0.92;-0.02;0.41;-15.47;55.51;35.39;16.05;141.93;9.10
-0.99;-0.00;0.56;-49.64;-70.93;-22.30;14.46;138.49;8.52
-1.21;0.09;0.63;-13.66;-161.85;-28.82;13.86;132.63;7.74
-1.20;0.06;0.60;-1.70;-194.19;28.01;13.57;125.30;8.61
-1.08;0.08;0.54;-31.37;-231.50;70.94;12.56;118.10;10.45
-0.90;-0.03;0.61;-109.82;-357.01;51.73;9.38;107.38;11.85
-0.83;0.01;0.79;-150.88;-499.45;1.59;5.21;92.94;11.89
-0.65;-0.06;0.84;-150.16;-501.25;-59.60;1.23;79.03;10.34
-0.69;0.01;0.93;-101.96;-438.84;-91.63;-1.58;66.13;7.78
-0.77;0.08;0.93;-17.17;-324.99;-45.09;-1.95;56.96;6.56
-0.74;0.01;0.83;33.11;-266.90;-14.82;-1.07;49.85;6.18
-0.71;0.01;0.58;32.08;-199.53;6.83;-0.18;44.57;6.36
-0.57;0.06;0.55;22.68;-19.65;65.93;0.46;44.04;8.07
-0.53;0.00;0.66;-37.99;14.17;57.97;-0.70;44.36;9.87
-0.49;-0.07;1.02;-116.82;-38.89;45.10;-3.83;42.92;11.09
-0.35;-0.06;1.35;-76.42;-115.50;-8.42;-5.73;39.40;10.87
-0.48;0.01;1.28;30.39;-150.90;-60.90;-4.78;34.87;9.17
-0.58;0.11;1.09;50.98;-185.07;-49.70;-3.26;29.80;7.82
-0.44;0.05;0.99;-20.65;-221.12;-15.28;-3.68;24.02;7.43
-0.25;-0.01;1.14;-70.08;-207.24;-29.31;-5.53;18.10;6.61
-0.33;-0.04;1.23;-41.21;-191.28;-49.74;-6.54;12.97;5.26
-0.35;-0.05;1.13;-4.57;-144.48;-32.22;-6.57;9.22;4.39
-0.26;-0.06;1.02;4.01;-91.65;-28.41;-6.38;6.61;3.54
-0.34;-0.01;0.99;-16.13;-64.17;-25.12;-6.70;5.09;2.84
-0.32;-0.00;0.98;-31.14;-50.89;-0.44;-7.36;4.05;2.83
-0.21;-0.04;1.07;-35.34;-64.54;8.11;-8.18;2.48;3.04
-0.12;-0.07;1.11;-23.17;-96.81;-12.12;-8.69;-0.01;2.72
-0.14;-0.09;1.15;-25.43;-126.22;-38.73;-9.27;-3.23;1.67
-0.20;-0.08;1.19;-28.08;-129.57;-34.86;-9.89;-6.41;0.73
-0.14;-0.09;1.27;-20.45;-156.77;-14.35;-10.30;-10.31;0.34
-0.03;-0.18;1.42;-38.33;-351.65;-56.56;-12.23;-28.35;-2.65
0.05;-0.14;1.37;-11.67;-375.76;-47.98;-12.45;-39.24;-4.14
0.09;-0.10;1.31;-35.49;-431.67;-42.41;-13.23;-49.95;-5.29
0.25;-0.18;1.30;-57.84;-501.25;-40.99;-14.68;-62.90;-6.43
0.49;-0.29;1.20;-54.95;-501.25;-104.45;-16.04;-75.26;-9.25
0.45;-0.15;0.94;-26.02;-501.25;-141.80;-16.53;-87.47;-13.08
0.52;-0.06;0.75;23.66;-462.14;-73.05;-15.63;-98.60;-15.06
0.58;-0.01;0.81;23.78;-501.25;-76.48;-14.69;-110.60;-17.12
0.56;-0.02;0.52;-9.75;-501.25;-46.85;-14.68;-123.06;-18.43
0.82;-0.11;0.35;-20.80;-501.25;-26.83;-15.02;-134.59;-19.13
0.90;-0.09;0.19;-15.99;-468.99;-58.94;-15.30;-147.60;-20.96
0.78;-0.05;0.37;-33.96;-466.12;-66.10;-15.94;-158.23;-22.74
0.80;-0.04;0.22;-2.54;-416.09;-22.22;-15.73;-167.10;-23.32
0.91;-0.06;0.10;47.58;-306.11;-0.15;-14.18;-173.76;-23.32
0.93;-0.09;-0.04;61.02;-202.96;12.72;-12.33;-177.60;-22.97
0.96;-0.11;-0.07;40.54;-217.22;3.56;-11.20;-181.33;-22.87
0.94;-0.07;-0.16;-2.86;-179.74;7.97;-11.15;-184.55;-22.65
0.97;-0.05;-0.18;-6.28;-126.25;7.85;-11.17;-186.28;-22.43
0.84;-0.01;-0.20;0.19;-78.00;4.07;-10.96;-186.90;-22.31
0.89;-0.03;-0.28;6.45;-24.44;18.77;-10.63;-185.92;-21.80
0.99;-0.09;-0.28;-3.05;20.68;13.17;-10.65;-183.65;-21.43
0.99;-0.06;-0.24;-21.46;-9.06;-20.97;-11.09;-182.23;-22.00
0.93;-0.03;-0.25;-32.10;46.78;-26.38;-11.77;-179.41;-22.71
0.95;-0.01;-0.24;-9.87;181.16;-1.26;-11.83;-172.93;-22.75
1.03;-0.06;-0.16;-7.93;259.62;-8.94;-11.89;-164.51;-22.99
1.05;-0.09;-0.09;-36.25;322.33;-33.38;-12.71;-154.50;-23.89
0.97;-0.06;-0.01;-40.95;492.53;-32.19;-13.62;-140.11;-24.76
0.82;0.01;0.22;30.94;499.28;12.94;-12.09;-118.74;-24.23
0.79;-0.07;0.48;18.47;499.28;-26.16;-11.42;-104.26;-24.94
0.62;-0.01;0.60;6.59;490.04;-55.25;-11.02;-89.63;-26.48
0.35;0.17;0.65;6.76;499.28;13.14;-10.42;-75.10;-26.13
0.44;0.10;0.90;-10.68;484.15;71.82;-10.41;-61.26;-24.19
0.72;-0.06;1.16;-21.09;386.01;76.45;-10.82;-50.05;-22.05
0.96;-0.44;1.25;63.29;270.12;-14.64;-9.21;-42.76;-22.43
0.49;-0.04;1.05;108.05;283.37;13.68;-6.09;-34.61;-22.05
0.50;0.03;0.87;82.34;292.00;32.91;-3.69;-26.49;-21.12
0.33;0.03;1.06;36.82;193.07;17.03;-2.51;-20.62;-20.61
0.25;0.03;1.16;21.35;115.23;46.77;-1.87;-17.39;-19.35
0.77;0.14;1.23;41.93;100.85;84.65;-0.60;-14.86;-16.98
0.41;0.03;1.06;35.41;140.88;76.94;0.33;-11.39;-14.98
0.49;-0.07;1.08;-0.33;87.46;50.85;0.27;-9.22;-13.56
0.34;-0.11;1.22;-28.19;-8.95;14.81;-0.54;-9.55;-13.17
0.26;-0.03;1.24;19.76;13.42;27.87;-0.01;-9.22;-12.39
