ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.40;0.05;0.95;-5.49;-5.01;1.00;5.23;-34.44;6.43
0.27;0.08;1.08;-24.45;-16.43;8.44;4.50;-34.48;6.67
0.39;0.03;1.20;-7.52;-3.94;12.03;4.24;-34.24;6.99
0.43;0.03;1.12;22.19;18.54;-2.77;4.77;-33.47;6.91
0.36;0.04;1.06;20.80;-4.45;-5.38;5.23;-33.28;6.77
0.26;0.07;1.04;1.04;-15.98;-4.02;5.22;-33.30;6.66
0.36;0.08;1.10;6.34;14.24;8.36;5.35;-32.59;6.89
0.41;0.05;1.06;11.01;10.82;-6.04;5.56;-32.07;6.73
0.32;0.07;1.02;-3.32;4.25;-8.37;5.42;-31.65;6.50
0.31;0.08;1.03;-19.72;4.85;-0.69;4.86;-31.20;6.48
0.38;0.05;1.11;-17.90;9.23;-0.60;4.34;-30.70;6.46
0.31;0.05;1.06;-16.02;-0.74;-5.90;3.67;-30.42;6.23
0.30;0.04;1.10;-11.96;2.85;3.66;3.31;-30.03;6.33
0.30;0.02;1.00;4.78;15.38;-7.70;3.38;-29.37;6.13
0.26;0.05;0.80;6.94;1.38;-9.07;3.55;-29.09;5.89
0.18;0.09;0.59;-12.90;3.69;-7.64;3.26;-28.70;5.67
0.27;0.08;0.36;3.93;25.77;7.19;3.44;-28.11;5.86
0.32;0.04;0.01;-1.31;61.66;-11.56;3.48;-27.54;5.55
-0.03;0.05;0.25;-38.30;39.17;5.63;2.62;-25.85;5.70
-0.04;0.00;0.45;17.61;22.10;29.32;3.03;-24.66;6.46
0.04;-0.02;0.54;82.89;19.55;54.94;5.11;-23.73;7.94
0.02;-0.06;0.20;118.92;-29.70;22.96;8.31;-24.24;8.66
-0.00;-0.01;0.22;-12.79;19.73;72.01;7.75;-23.23;10.53
0.79;-0.27;1.01;-146.80;-43.41;-7.52;3.54;-24.55;10.32
0.29;-0.11;1.73;-93.35;15.09;-113.43;1.02;-23.85;7.38
-0.27;0.14;2.00;-22.15;150.02;-57.36;0.49;-19.26;5.83
0.38;0.06;2.00;7.96;131.49;-34.94;0.72;-15.60;4.88
0.18;0.13;1.85;-26.24;70.93;-51.68;0.11;-13.59;3.54
0.09;0.20;1.86;-54.15;65.31;12.59;-1.21;-11.64;3.88
0.39;0.07;1.86;-31.64;97.80;41.87;-2.02;-8.96;5.05
0.48;-0.01;1.75;-23.73;24.28;-13.38;-2.58;-8.47;4.70
0.09;0.10;1.64;-28.02;11.38;-3.68;-3.32;-8.01;4.59
0.27;0.04;1.60;29.93;67.26;30.24;-2.43;-6.26;5.41
0.45;-0.04;1.30;37.69;30.31;0.41;-1.41;-5.70;5.42
0.26;-0.01;1.13;6.88;1.70;-13.76;-1.21;-5.80;5.05
0.13;0.04;1.14;5.81;59.25;-0.33;-1.00;-4.30;5.04
0.18;0.03;1.19;21.33;64.51;-1.01;-0.39;-2.67;5.01
0.10;0.06;1.09;8.01;63.54;-11.46;-0.11;-1.04;4.70
0.02;0.07;1.13;-13.69;70.59;-1.23;-0.39;0.76;4.67
0.13;0.02;1.28;-4.31;50.59;5.23;-0.48;1.97;4.81
0.11;0.02;1.22;6.95;42.99;-10.16;-0.27;2.97;4.54
-0.05;0.07;1.15;6.19;65.32;-2.65;-0.03;4.81;4.46
0.01;0.05;1.19;9.49;33.38;-3.56;0.27;5.59;4.36
-0.06;0.07;1.08;0.85;15.38;-0.08;0.36;5.95;4.36
-0.02;0.04;1.12;-4.16;9.89;11.64;0.28;6.10;4.66
0.00;0.03;1.20;-1.75;26.73;8.39;0.25;6.68;4.89
-0.02;0.03;1.15;9.96;26.76;5.20;0.55;7.30;5.04
-0.01;0.02;1.08;-2.74;18.01;11.61;0.42;8.07;5.64
0.03;0.01;1.16;-9.28;9.96;4.56;0.19;8.14;5.76
0.01;-0.02;1.18;-11.98;4.80;2.51;-0.15;8.10;5.83
-0.04;0.00;1.22;-8.83;10.88;1.41;-0.37;8.26;5.86
-0.02;-0.05;1.15;6.54;7.84;4.12;-0.23;8.34;5.98
-0.02;-0.13;1.09;-14.24;-5.82;7.93;-0.73;8.04;6.20
-0.05;-0.22;1.13;-35.99;-21.00;9.29;-1.88;7.37;6.45
-0.01;-0.42;1.09;-51.20;-20.94;19.17;-3.57;6.69;6.95
0.20;-0.65;1.16;-64.97;-20.16;6.47;-5.79;5.88;7.13
0.20;-0.76;1.20;-30.70;-4.45;-26.75;-7.03;5.53;6.43
0.14;-0.76;1.13;-4.47;19.57;-57.94;-7.62;5.85;4.87
-0.19;-0.62;1.06;-11.26;6.57;-76.91;-8.30;6.04;2.71
-0.11;-0.54;1.11;-49.67;-10.27;-73.67;-9.88;5.73;0.80
0.11;-0.43;1.26;-33.75;14.48;-113.26;-10.92;5.93;-2.26
-0.06;-0.16;1.16;4.33;25.54;-173.87;-10.72;6.61;-7.47
-0.30;0.17;0.96;-55.37;-14.04;-139.36;-11.76;6.42;-11.10
0.01;0.31;1.02;-87.46;4.77;-114.17;-13.59;6.42;-14.29
0.07;0.33;1.36;-75.02;1.98;-130.54;-15.04;6.30;-17.82
-0.19;0.38;1.38;-58.80;-25.14;-130.02;-15.97;5.66;-21.20
-0.29;0.39;1.44;-15.63;-9.04;-90.05;-15.81;5.49;-23.63
-0.19;0.33;1.24;33.72;13.23;-48.02;-14.31;5.88;-24.98
-0.03;0.24;1.10;42.11;29.67;-40.45;-12.71;6.55;-26.03
-0.00;0.17;1.05;11.78;-14.33;-45.12;-11.97;6.04;-27.25
-0.18;0.17;1.22;-7.23;-21.59;-26.30;-11.81;5.43;-28.03
-0.04;0.12;1.28;30.86;19.02;-4.17;-10.68;5.84;-28.14
0.02;0.12;1.15;45.99;25.54;-7.96;-9.12;6.38;-28.36
-0.06;0.13;1.07;14.57;3.66;-19.73;-8.44;6.40;-28.87
-0.06;0.07;1.13;-9.08;-13.73;4.13;-8.44;5.97;-28.76
0.02;0.00;1.13;9.96;4.97;5.66;-7.99;5.97;-28.60
-0.01;-0.02;1.13;8.23;-5.29;6.38;-7.65;5.73;-28.44
-0.06;-0.04;1.15;8.65;9.64;7.25;-7.31;5.93;-28.24
0.01;-0.05;1.15;8.72;5.11;19.40;-6.97;5.94;-27.70
0.05;-0.07;1.19;8.22;1.66;8.38;-6.69;5.82;-27.48
0.01;-0.04;1.20;22.69;4.62;5.99;-5.91;5.83;-27.29
-0.02;-0.03;1.11;32.60;12.28;5.81;-4.95;6.06;-27.14
-0.01;-0.01;1.07;13.24;5.75;11.80;-4.53;6.10;-26.83
0.04;-0.02;1.09;3.12;2.01;8.83;-4.38;5.99;-26.59
-0.01;-0.02;1.11;1.52;-2.17;1.90;-4.28;5.83;-26.54
-0.02;-0.03;1.16;-3.26;-1.96;5.02;-4.31;5.68;-26.41
-0.03;-0.04;1.20;4.94;5.84;5.00;-4.13;5.75;-26.27
-0.01;-0.06;1.15;9.38;6.18;8.44;-3.87;5.80;-26.05
-0.02;-0.06;1.18;2.27;2.07;4.33;-3.79;5.75;-25.93
0.03;-0.06;1.18;11.03;4.62;2.56;-3.48;5.74;-25.87
-0.04;-0.05;1.13;5.26;-1.75;7.58;-3.25;5.59;-25.56
-0.02;-0.06;1.17;1.69;-4.91;6.64;-3.20;5.38;-25.39
-0.07;-0.04;1.17;7.03;-0.01;12.41;-2.99;5.33;-25.05
0.08;-0.08;1.12;3.06;4.54;13.72;-2.93;5.26;-24.70
0.02;-0.06;1.10;1.27;6.33;2.91;-2.89;5.30;-24.62
-0.01;-0.04;1.15;-3.19;5.25;-0.01;-2.95;5.34;-24.62
-0.05;-0.03;1.17;-6.53;0.82;5.17;-3.09;5.30;-24.48
-0.05;-0.03;1.18;-3.26;4.94;14.41;-3.14;5.38;-24.08
0.03;-0.04;1.14;0.54;4.62;17.28;-3.11;5.37;-23.62
0.08;-0.04;1.18;-7.25;-2.52;4.83;-3.27;5.12;-23.49
0.19;-0.02;1.15;-2.33;-0.85;8.86;-3.29;4.81;-23.22
0.40;0.02;1.17;-5.08;1.22;4.56;-3.36;4.38;-23.10
0.54;0.10;1.22;-7.37;-4.34;-10.54;-3.41;3.73;-23.37
0.54;0.15;1.28;3.85;-2.69;-31.72;-3.14;3.17;-24.23
0.36;0.05;0.93;20.08;-6.94;-41.72;-2.03;2.36;-26.35
0.25;-0.01;0.83;-51.67;-12.59;-89.17;-3.42;1.63;-28.85
-0.50;-0.05;1.08;-55.57;28.01;-104.16;-4.80;2.79;-31.56
-0.58;-0.11;1.19;-62.10;-26.43;-26.23;-6.48;2.49;-32.29
-0.55;-0.28;1.53;-52.64;5.86;-61.97;-7.90;2.93;-33.97
-0.66;-0.20;1.10;76.68;106.86;8.80;-5.62;6.56;-33.70
-0.31;-0.19;0.82;-23.46;49.90;26.01;-6.34;8.14;-32.97
-0.12;-0.28;1.01;-86.68;-10.40;0.03;-8.79;7.81;-32.97
-0.27;-0.32;1.27;-90.68;-32.10;12.33;-11.24;7.00;-32.64
-0.08;-0.31;1.45;-32.39;-14.02;6.57;-12.10;6.54;-32.46
-0.19;-0.23;1.38;14.63;-1.27;0.94;-11.63;6.51;-32.44
-0.12;-0.13;1.26;22.51;-8.63;2.82;-10.93;6.26;-32.36
-0.16;-0.06;1.15;22.40;-10.98;13.15;-10.17;5.99;-32.01
0.00;-0.09;1.02;-12.33;-38.28;19.86;-10.39;4.89;-31.49
0.07;-0.11;1.22;-27.75;-52.83;16.28;-11.12;3.13;-30.99
0.07;-0.12;1.19;-0.93;-30.52;-4.71;-11.03;2.19;-31.11
-0.03;-0.09;1.12;7.61;-10.25;-9.01;-10.71;1.92;-31.35
-0.06;-0.06;1.04;19.46;0.30;4.24;-10.04;1.94;-31.23
-0.01;-0.06;0.99;4.22;-4.48;9.72;-9.80;1.79;-30.96
0.01;-0.10;1.05;-32.71;-12.71;7.00;-10.54;1.42;-30.78
0.10;-0.13;1.25;-29.92;-20.23;-3.84;-11.26;0.75;-30.89
0.01;-0.14;1.24;13.84;-2.04;-5.12;-10.80;0.68;-31.03
0.02;-0.15;1.20;22.02;13.28;-10.04;-10.14;0.99;-31.30
0.06;-0.13;1.08;21.29;-9.79;-11.07;-9.50;0.66;-31.60
0.01;-0.09;1.04;12.81;-21.00;-6.25;-9.02;0.00;-31.79
0.08;-0.11;0.97;8.20;13.25;2.86;-8.75;0.25;-31.71
0.10;-0.10;1.03;-11.23;19.72;-5.58;-8.99;0.69;-31.87
0.02;-0.09;1.18;-17.22;-5.21;-2.07;-9.35;0.52;-31.93
-0.01;-0.08;1.20;9.64;14.39;11.58;-9.00;0.88;-31.63
0.00;-0.09;1.16;15.29;27.69;12.91;-8.50;1.59;-31.28
0.01;-0.09;1.07;14.78;25.84;10.80;-8.04;2.21;-31.00
0.03;-0.12;1.05;7.04;25.00;15.99;-7.81;2.83;-30.55
0.02;-0.13;1.11;-15.54;19.55;11.34;-8.19;3.27;-30.24
-0.04;-0.17;1.22;-11.75;21.32;-0.85;-8.53;3.87;-30.27
0.00;-0.21;1.15;6.66;21.40;-19.72;-8.38;4.37;-30.82
-0.02;-0.25;1.19;3.85;-4.98;-58.34;-8.35;4.17;-32.39
-0.42;-0.19;1.33;2.71;3.06;-49.50;-8.23;4.47;-33.73
-0.32;-0.20;1.43;23.47;55.49;-23.52;-7.58;6.08;-34.37
-0.45;-0.11;1.55;16.75;30.06;-34.75;-7.03;7.08;-35.34
-0.55;-0.08;1.44;-0.59;23.63;-1.38;-6.95;7.94;-35.37
-0.15;-0.22;1.48;-34.07;45.61;-1.17;-7.90;9.14;-35.41
-0.67;-0.20;1.95;-62.79;-31.62;-62.13;-9.43;8.49;-37.02
-0.56;-0.19;1.50;-4.77;-14.60;2.76;-9.47;8.32;-36.95
-0.38;-0.17;1.11;-2.73;8.01;8.65;-9.50;8.73;-36.68
-0.18;-0.26;1.07;-52.16;-43.06;-4.85;-10.92;7.57;-36.81
-0.38;-0.14;1.23;-16.31;-13.33;39.49;-11.23;7.37;-35.75
-0.09;-0.24;1.19;29.85;-32.17;79.03;-10.40;6.41;-33.53
0.11;-0.28;1.13;45.47;-37.06;70.09;-9.29;5.25;-31.71
-0.03;-0.17;1.06;49.10;-60.80;47.93;-7.93;3.51;-30.37
-0.09;-0.11;0.95;21.20;-58.05;38.16;-7.34;2.00;-29.34
-0.04;-0.08;1.16;39.78;-64.36;38.25;-6.21;0.29;-28.31
-0.07;-0.05;0.92;64.75;-65.56;39.25;-4.43;-1.37;-27.25
0.08;-0.04;0.90;62.86;-54.04;73.78;-2.47;-3.09;-24.96
0.09;-0.02;0.90;52.60;-31.62;53.92;-1.05;-3.97;-23.50
0.14;-0.06;0.90;47.10;-76.63;51.28;0.15;-6.09;-22.12
-0.02;-0.00;0.93;40.62;-40.91;62.96;1.26;-7.07;-20.36
0.25;-0.05;0.95;41.35;-41.27;82.76;2.25;-8.26;-18.21
0.39;-0.02;0.76;4.27;-57.61;33.15;2.39;-11.39;-16.58
0.47;-0.01;0.98;-9.44;-34.81;37.49;2.06;-12.66;-15.49
0.46;0.01;1.13;36.25;-38.23;29.81;2.99;-13.86;-14.69
0.47;-0.01;0.88;29.88;-17.01;19.41;3.68;-14.58;-14.18
0.36;0.06;0.92;-7.75;-29.65;50.70;3.36;-15.85;-12.16
0.58;-0.00;0.93;16.01;17.34;48.28;3.73;-15.70;-10.80
0.53;0.03;1.00;9.88;11.37;29.74;3.94;-15.63;-10.00
0.38;0.02;0.79;3.01;-0.37;4.99;3.95;-15.84;-9.87
0.24;0.05;1.03;-42.06;3.03;14.71;2.80;-15.69;-9.47
0.23;-0.01;1.28;-24.47;-21.70;20.74;2.12;-16.13;-8.93
0.21;-0.04;1.19;5.24;6.19;3.38;2.19;-15.84;-8.84
0.18;-0.04;1.13;8.69;0.71;9.69;2.34;-15.67;-8.58
0.18;-0.03;1.07;-0.35;2.10;26.83;2.26;-15.49;-7.88
0.27;-0.03;1.16;-8.79;10.88;24.47;1.94;-15.13;-7.20
0.21;-0.02;1.22;2.16;17.66;9.77;1.95;-14.49;-6.89
0.22;-0.03;1.11;18.56;27.48;7.43;2.36;-13.72;-6.70
0.17;-0.00;1.03;5.29;18.99;4.50;2.45;-13.13;-6.58
0.23;0.02;1.10;-8.56;1.58;1.86;2.18;-13.06;-6.53
0.19;0.11;1.12;-19.78;8.45;-1.35;1.72;-12.76;-6.56
0.16;0.18;1.23;5.88;30.99;2.07;1.99;-11.82;-6.51
0.07;0.24;1.11;5.35;19.06;13.19;2.33;-11.14;-6.15
0.13;0.32;1.15;-18.28;10.51;25.22;2.08;-10.73;-5.47
0.05;0.45;1.32;-4.93;17.96;44.76;2.27;-10.08;-4.26
0.02;0.59;1.29;11.09;45.75;67.34;3.00;-8.72;-2.51
0.07;0.56;1.25;-4.02;27.89;106.79;3.28;-7.74;0.80
0.23;0.49;1.45;5.35;-1.56;91.83;3.68;-7.76;3.28
-0.06;0.52;1.39;32.14;-8.27;92.97;4.82;-7.78;5.70
-0.37;0.38;1.40;63.76;-28.52;156.32;6.71;-8.17;10.07
0.23;-0.13;0.96;61.84;-15.93;183.37;8.09;-8.66;15.03
-0.01;-0.28;1.08;61.07;32.97;94.62;9.26;-7.61;17.58
-0.43;-0.29;1.01;91.21;66.54;122.93;11.26;-5.33;20.90
0.03;-0.45;0.76;47.85;83.58;162.30;11.66;-3.12;25.12
0.64;-0.67;1.02;-10.45;16.79;84.36;10.72;-3.05;27.31
-0.02;-0.51;0.98;-6.64;-34.17;-9.23;9.79;-3.87;27.06
-0.27;-0.43;0.91;-35.23;12.51;37.83;8.19;-3.21;28.16
0.19;-0.46;1.22;-52.88;41.78;55.74;6.21;-2.13;29.72
0.38;-0.41;1.28;-22.13;7.28;-25.67;5.23;-2.15;29.03
-0.06;-0.21;1.10;2.14;-5.35;-41.50;4.98;-2.20;27.91
-0.10;-0.14;1.12;-2.64;31.02;-7.58;4.68;-1.24;27.70
-0.03;-0.15;1.22;16.74;25.48;-3.93;4.90;-0.49;27.59
-0.04;-0.09;1.09;30.14;7.70;-9.65;5.48;-0.24;27.34
0.02;-0.07;1.00;3.50;14.54;3.67;5.39;0.13;27.44
0.33;-0.10;1.15;-6.94;40.59;8.97;5.01;0.94;27.69
0.32;-0.12;1.18;1.98;14.28;-28.60;4.87;1.01;26.95
0.22;-0.12;1.09;-27.57;-20.80;-38.11;3.83;0.15;25.77
0.32;-0.14;1.11;-51.81;-14.51;-33.35;2.27;-0.52;24.87
0.48;-0.23;1.36;-65.25;-44.14;-75.79;0.36;-2.01;22.82
0.27;-0.18;1.32;-42.06;-51.72;-80.20;-0.89;-3.55;20.65
0.51;-0.17;1.29;-21.38;-1.93;-53.84;-1.55;-3.91;19.20
0.51;-0.15;1.36;13.91;-27.24;-99.53;-1.24;-4.93;16.51
0.21;-0.04;0.85;30.72;-14.75;-101.76;-0.41;-5.50;13.66
0.07;0.04;0.93;-42.56;-47.26;-61.65;-1.44;-6.67;12.06
0.17;-0.00;1.18;-36.45;-23.79;-45.17;-2.42;-7.36;10.80
0.07;-0.01;0.98;-14.41;12.86;-70.94;-2.82;-6.90;8.60
-0.00;-0.06;1.13;-72.97;-14.07;-67.90;-4.69;-7.12;6.83
-0.00;-0.09;1.29;-46.60;18.91;-79.72;-5.95;-6.45;4.60
-0.37;-0.02;1.17;-0.80;49.69;-72.16;-5.87;-4.67;2.65
-0.46;0.02;1.07;-9.89;48.79;-11.96;-5.99;-2.83;2.33
-0.19;-0.06;1.19;22.63;32.39;-14.66;-4.73;-0.89;1.54
-0.31;-0.06;1.01;25.53;2.88;-11.91;-4.04;-0.47;1.23
-0.36;-0.09;1.20;4.59;-20.71;2.25;-3.90;-0.70;1.29
-0.27;-0.11;1.34;16.83;-6.77;12.38;-3.47;-0.65;1.61
-0.03;-0.14;1.19;39.52;21.95;17.96;-2.45;-0.01;2.11
-0.02;-0.11;1.15;45.09;-3.81;-6.78;-1.18;-0.10;1.91
-0.24;0.01;1.06;28.33;-24.17;-9.20;-0.43;-0.46;1.67
-0.31;0.08;1.02;9.67;-25.81;24.90;-0.10;-0.82;2.34
-0.00;-0.03;1.09;22.46;-6.56;42.18;0.49;-0.98;3.52
0.13;-0.09;1.08;33.44;-14.88;10.32;1.25;-1.46;3.79
0.01;-0.03;0.82;40.86;-10.10;-15.20;2.26;-1.71;3.38
-0.09;-0.03;0.67;-3.75;-27.70;-8.07;2.07;-2.29;3.16
-0.04;-0.11;0.93;-36.30;-37.58;1.90;0.97;-3.17;3.21
-0.05;-0.14;1.01;-8.01;4.82;5.92;0.58;-2.92;3.37
0.01;-0.15;1.11;19.99;29.66;3.26;1.00;-1.99;3.47
-0.01;-0.18;0.97;43.44;34.60;-14.01;1.93;-1.03;3.09
-0.02;-0.17;0.92;-7.89;-7.07;-13.44;1.48;-1.17;2.73
0.00;-0.13;1.06;-0.15;23.22;-16.07;1.30;-0.56;2.31
-0.02;-0.13;0.94;16.49;62.39;-10.49;1.56;1.12;2.03
-0.07;-0.10;1.00;-23.70;35.51;-5.53;0.79;2.11;1.88
0.03;-0.15;1.14;-35.52;33.38;-2.91;-0.30;2.93;1.80
0.08;-0.08;1.22;-14.97;71.43;-17.10;-0.77;4.69;1.34
-0.07;-0.07;1.04;-22.41;55.95;-32.36;-1.41;6.14;0.46
0.01;-0.11;1.11;-53.28;15.66;-28.92;-2.91;6.43;-0.32
-0.02;-0.09;1.20;-27.93;15.02;-41.01;-4.03;6.91;-1.96
-0.08;-0.08;1.14;-15.22;36.27;-39.39;-4.45;7.84;-3.06
-0.10;-0.02;1.10;-7.35;64.68;-22.80;-4.56;9.43;-3.65
0.07;-0.06;1.01;8.68;80.44;-7.73;-4.29;11.38;-3.87
0.10;-0.10;1.07;-21.54;57.63;-31.79;-4.87;12.57;-4.73
-0.04;-0.09;1.09;-23.06;22.41;-56.19;-5.45;12.93;-6.19
-0.14;-0.08;1.13;-23.77;-8.97;-43.76;-6.04;12.56;-7.37
-0.05;-0.06;1.08;-16.06;46.07;-27.67;-6.42;13.62;-8.15
0.18;-0.14;1.16;-0.59;51.49;-35.21;-6.43;14.50;-9.06
0.00;-0.17;1.23;-11.66;-4.91;-92.22;-6.81;14.06;-11.92
-0.38;0.00;1.18;-45.46;-30.56;-61.64;-7.92;13.30;-13.65
-0.20;-0.01;1.53;-8.39;12.91;-0.48;-7.98;13.51;-13.66
0.15;-0.09;1.24;35.55;99.22;-15.87;-6.92;15.84;-14.10
0.14;-0.02;1.21;-15.98;21.03;-63.61;-7.22;15.94;-15.82
-0.18;0.10;1.38;-60.79;0.62;-79.12;-8.62;15.78;-17.96
-0.35;0.11;1.61;-28.35;34.70;-35.79;-9.13;16.61;-18.92
-0.08;0.03;1.58;17.17;39.37;-20.60;-8.47;17.38;-19.48
-0.08;0.04;1.37;8.52;25.93;-37.39;-8.04;17.78;-20.49
-0.23;0.03;1.33;-13.58;-2.68;-34.36;-8.22;17.55;-21.42
-0.25;0.03;1.40;-7.46;-3.24;-11.00;-8.25;17.30;-21.75
-0.23;0.05;1.24;28.80;15.54;9.89;-7.29;17.57;-21.48
-0.05;-0.01;1.10;9.72;1.23;9.83;-6.89;17.30;-21.21
-0.05;-0.02;1.15;-30.70;-37.73;-1.61;-7.55;16.04;-21.26
-0.06;-0.05;1.29;-15.83;-41.06;0.56;-7.88;14.64;-21.24
-0.09;-0.08;1.23;17.38;-4.30;5.31;-7.33;14.31;-21.10
-0.12;-0.06;1.20;22.48;21.83;16.15;-6.67;14.69;-20.68
-0.15;-0.06;1.19;15.91;22.25;23.09;-6.16;15.13;-20.05
-0.07;-0.08;1.18;12.42;1.02;27.51;-5.77;14.92;-19.28
0.06;-0.12;1.17;0.94;-24.30;10.94;-5.74;13.85;-18.96
-0.12;-0.10;1.28;-9.00;-31.32;11.70;-5.95;12.84;-18.64
-0.06;-0.13;1.44;-12.10;-34.54;22.21;-6.26;11.68;-18.02
0.03;-0.14;1.51;10.36;-27.38;18.56;-5.97;10.72;-17.53
0.05;-0.13;1.44;10.71;-41.96;0.80;-5.67;9.36;-17.51
-0.02;-0.08;1.50;-4.02;-66.05;-5.49;-5.81;5.96;-17.79
0.04;-0.09;1.41;27.43;-48.92;0.82;-5.04;4.51;-17.77
0.02;-0.07;1.25;15.01;-56.86;4.74;-4.61;2.90;-17.64
0.09;-0.10;1.22;5.62;-37.79;2.73;-4.45;1.76;-17.56
0.05;-0.12;1.27;8.74;-40.75;-19.93;-4.20;0.45;-18.18
-0.12;-0.10;1.23;18.95;-60.86;-25.10;-3.72;-1.01;-18.83
-0.19;-0.09;1.17;7.21;-29.84;-1.50;-3.53;-1.64;-18.88
-0.01;-0.12;1.42;-1.46;-52.69;9.63;-3.59;-2.94;-18.63
0.04;-0.15;1.35;37.90;-83.85;-43.70;-2.60;-5.21;-19.85
-0.28;-0.08;0.94;12.54;-78.07;-46.07;-2.30;-6.86;-21.09
-0.34;-0.05;1.13;-89.49;-130.39;-1.81;-4.57;-9.72;-21.14
-0.10;-0.07;1.37;-22.38;-72.95;10.54;-5.15;-11.45;-20.84
-0.03;-0.09;1.06;15.58;-43.70;15.15;-4.72;-12.34;-20.44
0.11;-0.09;0.96;-27.83;-79.50;20.12;-5.46;-14.32;-19.89
0.27;-0.13;1.08;-30.01;-79.33;-3.44;-6.37;-16.69;-20.00
0.25;-0.13;1.19;16.40;-60.39;-30.51;-5.92;-18.17;-20.82
0.03;-0.07;0.98;60.48;-34.40;-34.20;-4.28;-18.75;-21.75
0.02;-0.03;0.79;58.25;5.64;-0.85;-2.64;-18.25;-21.77
0.18;-0.02;0.88;37.61;-1.03;14.12;-1.61;-18.14;-21.39
0.24;-0.05;0.92;48.11;-16.08;-17.35;-0.36;-18.48;-21.86
0.09;-0.01;0.81;51.18;-37.69;-31.47;0.99;-19.23;-22.71
0.05;0.03;0.92;39.76;-22.22;0.93;2.10;-19.51;-22.68
0.14;0.01;0.98;65.36;-4.89;17.29;3.73;-19.41;-22.23
0.20;-0.01;0.82;71.99;4.64;13.45;5.83;-19.15;-21.81
0.24;0.00;0.78;32.74;-6.10;2.57;6.55;-19.25;-21.75
0.20;0.01;0.89;4.91;-24.25;-3.17;6.56;-19.73;-21.83
0.21;-0.00;0.87;9.47;-5.72;1.64;6.68;-19.76;-21.79
0.16;0.01;0.96;2.97;-0.81;4.54;6.63;-19.58;-21.66
0.24;-0.01;0.96;-3.25;-2.56;14.96;6.40;-19.53;-21.26
0.28;-0.04;1.02;-3.22;-1.41;12.44;6.16;-19.48;-20.92
0.32;-0.06;1.05;-0.50;12.76;2.93;5.97;-19.09;-20.85
0.30;-0.06;1.11;0.57;13.23;2.99;5.82;-18.64;-20.77
0.35;-0.09;1.14;3.58;13.96;2.54;5.74;-18.16;-20.69
0.37;-0.08;1.16;7.00;33.08;-6.13;5.75;-17.26;-20.85
0.37;-0.08;1.12;0.68;28.09;-13.23;5.59;-16.51;-21.21
0.44;-0.09;1.12;-10.91;17.93;-31.35;5.11;-16.09;-22.09
0.32;-0.10;1.19;-28.74;-0.97;-50.72;4.19;-16.07;-23.41
0.22;-0.10;1.27;-29.52;-3.87;-52.86;3.22;-16.03;-24.89
0.19;-0.12;1.28;-29.87;-4.45;-49.06;2.31;-15.97;-26.16
0.25;-0.11;1.31;-23.80;-7.20;-55.26;1.52;-16.05;-27.71
0.19;-0.09;1.24;-24.85;-9.93;-54.89;0.77;-16.16;-29.19
0.28;-0.07;1.17;-22.91;3.37;-39.72;0.09;-16.00;-30.26
0.42;-0.09;1.19;-10.85;4.56;-73.29;-0.40;-15.87;-33.20
0.19;-0.04;1.11;5.55;10.83;-98.80;-0.28;-15.44;-35.96
-0.01;0.05;1.03;-12.71;7.40;-72.33;-0.55;-14.93;-37.91
0.08;0.05;1.19;-7.81;16.65;-46.95;-0.69;-14.27;-39.14
0.11;0.05;1.22;26.98;32.33;-46.43;0.07;-13.23;-40.39
0.05;0.06;1.04;29.70;35.64;-49.91;0.92;-12.08;-41.74
0.00;0.11;1.19;12.60;9.80;-32.19;1.32;-11.59;-42.57
0.07;0.06;1.19;35.29;21.78;-47.58;2.28;-10.84;-43.86
-0.03;0.12;1.01;49.40;20.70;-52.77;3.62;-10.07;-45.23
-0.10;0.17;0.94;17.03;-14.33;-26.85;4.24;-10.18;-46.04
0.01;0.14;1.02;8.01;-1.11;-11.91;4.52;-10.02;-46.37
0.13;0.10;1.04;-0.16;1.02;-27.06;4.52;-9.93;-47.07
0.05;0.09;1.08;-2.30;-13.58;-39.27;4.46;-10.14;-48.13
-0.06;0.13;1.06;-1.55;5.19;-13.49;4.46;-9.74;-48.50
0.08;0.06;1.09;-8.07;-10.13;-2.54;4.22;-9.89;-48.57
0.19;0.08;1.04;5.62;18.33;-4.40;4.49;-8.95;-48.79
0.14;0.09;1.07;-11.78;6.21;-9.75;4.17;-8.75;-49.06
0.12;0.08;1.15;-4.99;1.17;-5.03;4.03;-8.65;-49.19
0.08;0.07;1.11;-13.67;7.69;-5.33;3.67;-8.36;-49.33
0.15;0.04;1.20;-22.80;10.04;3.51;2.94;-8.03;-49.22
0.15;0.02;1.19;-10.97;6.59;-1.68;2.61;-7.83;-49.27
0.15;0.01;1.19;-9.51;7.23;-3.97;2.31;-7.63;-49.38
0.11;0.03;1.20;-1.57;0.85;-7.04;2.26;-7.56;-49.57
0.08;0.05;1.11;8.01;12.45;2.50;2.47;-7.15;-49.50
0.15;0.06;1.09;1.49;8.76;14.12;2.51;-6.94;-49.13
0.17;0.04;1.11;-5.78;3.48;2.90;2.34;-6.87;-49.05
0.11;0.07;1.10;-6.97;6.57;-3.14;2.18;-6.67;-49.14
0.11;0.07;1.11;-10.30;3.20;6.86;1.94;-6.56;-48.96
