ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
0.04;-0.21;1.17;-19.98;-8.07;-473.15;-4.03;-1.45;-108.81
0.01;-0.16;1.11;-23.22;0.51;-497.93;-4.70;-1.42;-121.76
-0.00;-0.08;1.18;-24.99;0.95;-497.93;-5.37;-1.36;-135.70
0.05;-0.04;1.14;-23.94;6.08;-497.93;-5.94;-1.22;-149.14
0.12;0.07;1.19;-21.77;5.00;-497.93;-6.33;-1.17;-162.59
-0.05;-0.07;1.16;-20.47;1.07;-497.93;-6.81;-1.07;-176.03
-0.10;-0.15;1.16;-17.27;4.26;-497.93;-7.29;-0.84;-189.97
0.00;-0.03;1.04;-16.06;4.37;-474.60;-7.58;-0.72;-202.31
-0.17;0.13;1.23;-13.37;4.89;-407.58;-7.85;-0.36;-218.62
-0.01;-0.03;1.08;-11.27;2.28;-339.41;-8.02;-0.28;-227.78
-0.01;-0.04;1.02;-10.93;1.87;-262.80;-8.19;-0.22;-234.87
-0.14;0.02;1.17;-7.05;-0.68;-184.09;-8.20;-0.09;-239.85
-0.09;0.02;1.15;-4.02;-2.13;-114.41;-8.12;-0.06;-242.93
-0.05;0.01;1.15;-1.79;-1.08;-50.67;-8.00;-0.04;-244.30
-0.01;0.02;1.14;0.12;-0.13;0.52;-7.82;-0.03;-244.29
0.05;-0.02;1.13;1.01;3.15;17.43;-7.66;0.01;-243.80
-0.10;0.00;1.14;2.85;2.92;45.59;-7.43;0.18;-242.62
-0.09;-0.01;1.17;3.44;0.39;83.02;-7.18;0.28;-240.04
-0.04;0.02;1.14;4.21;-0.99;114.99;-6.90;0.28;-236.94
-0.02;0.03;1.12;5.34;2.84;153.39;-6.59;0.37;-232.80
-0.00;0.01;1.16;7.42;0.94;198.55;-6.25;0.39;-227.43
-0.01;-0.01;1.10;7.95;3.84;225.43;-5.93;0.50;-221.35
-0.09;-0.05;1.16;7.91;-2.56;247.33;-5.65;0.51;-214.92
-0.05;-0.02;1.15;9.82;-1.11;299.84;-5.30;0.53;-206.82
0.04;0.03;1.05;15.15;10.89;404.85;-4.76;0.77;-195.89
-0.06;-0.08;1.20;14.89;-2.45;455.54;-4.36;0.74;-184.05
-0.08;-0.09;1.20;13.48;-3.63;474.70;-3.98;0.70;-170.76
0.00;-0.17;1.20;14.87;-0.79;456.20;-3.61;0.66;-156.61
-0.08;-0.11;1.11;14.52;-3.93;472.04;-3.28;0.62;-144.34
-0.21;-0.11;1.22;16.75;1.76;502.61;-2.84;0.84;-130.27
0.26;-0.22;1.05;18.55;15.01;477.13;-2.50;0.97;-117.86
0.10;-0.14;1.18;13.89;-4.62;465.16;-2.19;0.74;-104.84
0.18;-0.09;1.11;12.78;-0.99;399.84;-1.89;0.53;-94.04
0.16;0.02;1.09;9.11;-1.28;292.82;-1.36;0.30;-78.52
0.07;0.00;1.15;11.11;0.69;340.35;-1.03;0.24;-69.33
0.14;-0.11;1.10;8.87;-3.17;290.53;-0.88;0.02;-61.49
0.25;-0.08;1.14;5.50;-7.61;196.07;-0.77;-0.44;-55.61
0.18;-0.02;1.19;4.35;-5.19;133.28;-0.66;-0.74;-52.01
0.09;-0.04;1.14;1.98;-5.55;101.26;-0.63;-0.95;-49.37
0.02;-0.08;1.18;1.08;-1.37;54.24;-0.66;-0.99;-47.86
-0.09;-0.06;1.16;-1.95;-5.98;-7.80;-0.75;-1.03;-48.06
-0.00;-0.06;1.15;-1.62;-1.60;-48.49;-0.84;-1.05;-49.37
0.06;-0.05;1.15;-1.85;0.60;-62.64;-0.93;-1.07;-51.06
0.04;-0.02;1.18;-1.73;-1.54;-79.47;-0.97;-1.12;-53.13
-0.08;0.01;1.10;-2.96;0.16;-56.16;-1.02;-1.02;-54.70
0.03;-0.03;1.15;0.47;2.23;-23.22;-1.01;-0.96;-55.32
-0.01;-0.02;1.16;-1.57;-3.81;-12.40;-1.06;-1.05;-55.70
-0.00;0.00;1.13;-1.47;-4.30;0.71;-1.07;-1.14;-55.68
0.04;-0.03;1.14;-0.34;-0.96;-1.47;-1.09;-1.18;-55.72
0.04;-0.03;1.13;-0.03;-0.07;-2.87;-1.10;-1.20;-55.79
0.04;-0.03;1.13;0.52;3.41;-8.45;-1.09;-1.12;-56.02
0.03;-0.03;1.14;-0.00;0.77;-8.74;-1.10;-1.10;-56.25
0.01;-0.00;1.15;0.06;0.66;-4.57;-1.08;-1.07;-56.37
0.02;-0.02;1.14;0.38;1.00;0.13;-1.07;-1.05;-56.37
0.03;-0.02;1.15;0.78;2.69;-0.02;-1.05;-0.98;-56.37
0.02;-0.01;1.14;1.85;4.58;12.93;-0.98;-0.84;-55.97
0.04;-0.03;1.14;0.85;2.69;16.20;-0.97;-0.79;-55.52
0.02;-0.02;1.16;0.64;1.47;17.59;-0.95;-0.76;-55.06
0.04;-0.02;1.15;0.79;1.79;12.32;-0.94;-0.73;-54.73
0.03;-0.02;1.15;0.61;2.43;0.15;-0.92;-0.68;-54.72
0.02;-0.01;1.15;-0.17;-0.04;-0.40;-0.92;-0.68;-54.73
0.03;-0.03;1.14;-1.11;-2.06;-16.43;-0.96;-0.75;-55.18
0.06;-0.05;1.15;-1.45;0.45;-54.34;-1.02;-0.78;-56.64
0.11;-0.07;1.15;-3.36;-0.61;-103.82;-1.15;-0.89;-59.34
-0.00;-0.08;1.15;-6.41;0.22;-170.78;-1.38;-0.86;-64.13
0.04;-0.15;1.08;-10.03;-1.28;-247.45;-1.81;-0.92;-71.80
0.07;-0.09;1.16;-12.58;-3.14;-324.67;-2.18;-1.05;-80.24
0.14;-0.10;1.10;-15.05;2.02;-413.47;-2.65;-1.10;-91.81
0.17;-0.11;1.13;-17.82;3.39;-497.93;-3.15;-1.15;-104.76
0.03;-0.09;1.19;-20.61;1.58;-497.93;-3.72;-1.11;-118.20
0.14;-0.06;1.13;-20.66;7.23;-497.93;-4.27;-1.02;-132.15
-0.03;-0.08;1.23;-19.56;0.77;-497.93;-4.75;-0.96;-145.09
-0.08;-0.20;1.11;-18.73;2.51;-497.93;-5.35;-0.79;-159.03
-0.09;-0.16;1.13;-18.37;2.17;-497.93;-5.88;-0.64;-172.48
-0.08;-0.14;1.17;-15.82;3.88;-497.93;-6.36;-0.45;-187.42
-0.08;0.05;1.22;-9.51;20.28;-497.93;-6.44;0.18;-200.86
-0.07;-0.07;1.07;2.15;35.07;-450.89;-6.32;1.20;-213.49
-0.19;0.02;1.18;5.91;26.33;-383.79;-6.03;2.03;-223.46
-0.18;0.11;1.12;1.77;10.42;-271.42;-5.77;2.44;-231.06
-0.07;0.15;1.18;0.56;-1.87;-148.74;-5.50;2.40;-235.08
-0.08;0.10;1.17;-3.63;-3.66;-75.19;-5.39;2.33;-237.11
-0.14;0.04;1.19;-3.45;1.65;-33.76;-5.34;2.46;-238.02
-0.05;0.01;1.17;-0.40;-0.59;-8.31;-5.23;2.44;-238.24
0.00;-0.03;1.16;-1.37;-6.07;-0.08;-5.21;2.15;-238.24
0.04;-0.02;1.16;2.90;5.58;1.66;-5.05;2.21;-238.20
-0.03;0.01;1.16;6.73;11.44;15.49;-4.76;2.51;-237.76
-0.05;-0.01;1.14;0.81;0.71;44.62;-4.65;2.53;-236.60
0.05;-0.03;1.13;-1.01;-1.52;54.68;-4.61;2.40;-235.07
-0.02;-0.01;1.14;0.53;-0.54;57.16;-4.51;2.35;-233.53
0.01;0.05;1.15;-1.16;-3.81;79.11;-4.40;2.20;-231.47
-0.26;0.04;1.26;-20.56;-41.61;140.70;-5.33;0.26;-224.15
-0.07;-0.06;1.10;4.95;1.21;250.33;-5.15;0.36;-217.14
0.04;0.03;1.13;13.73;22.72;301.77;-4.65;0.91;-209.00
0.06;-0.08;1.16;-9.01;-28.35;256.32;-4.90;-0.00;-201.31
0.28;0.06;1.00;3.36;-18.15;304.38;-4.65;-0.80;-192.78
-0.13;0.04;1.18;14.26;7.00;335.72;-4.15;-0.47;-183.72
-0.05;0.01;1.16;12.67;-2.96;378.18;-3.72;-0.49;-173.51
-0.27;0.03;1.19;22.55;24.89;452.00;-3.03;0.44;-161.31
-0.66;-0.03;1.32;17.37;2.69;502.61;-2.51;1.02;-147.23
0.64;-0.16;1.10;10.11;-21.72;498.88;-2.31;-0.09;-134.26
-0.09;0.02;1.09;17.15;10.13;428.01;-1.77;0.29;-122.28
-0.08;-0.06;1.17;17.22;7.85;476.33;-1.34;0.56;-109.42
-0.10;-0.06;1.16;14.78;7.21;471.45;-0.93;0.86;-95.27
-0.01;-0.07;1.19;21.31;15.85;482.15;-0.39;1.28;-81.77
-0.01;-0.06;1.13;16.76;17.04;467.23;-0.00;1.72;-69.16
-0.00;-0.08;1.14;13.91;8.74;447.71;0.29;1.92;-57.07
0.01;-0.05;1.09;3.21;-4.51;408.44;0.32;1.76;-46.04
-0.01;-0.02;1.19;-0.46;-16.65;354.64;0.28;1.31;-36.82
0.11;-0.00;1.05;19.59;22.74;277.88;0.79;1.76;-29.32
0.20;-0.08;1.12;4.67;4.05;139.57;0.83;1.65;-25.55
-0.01;-0.01;1.11;1.48;-2.25;58.76;0.84;1.57;-23.96
-0.02;-0.08;1.19;2.06;-0.15;25.55;0.80;1.55;-23.27
0.01;-0.08;1.14;-0.21;1.55;-4.00;0.70;1.56;-23.40
0.04;-0.03;1.13;-0.82;0.81;-14.54;0.64;1.51;-23.78
-0.01;-0.06;1.16;0.44;1.33;-30.05;0.59;1.53;-24.62
-0.02;-0.04;1.13;-0.47;-2.65;-29.70;0.52;1.44;-25.42
0.01;-0.02;1.14;-1.33;-0.82;-43.10;0.46;1.38;-26.54
0.03;-0.03;1.18;-1.15;-0.71;-42.80;0.39;1.31;-27.69
-0.00;-0.01;1.15;-0.73;-0.12;-42.11;0.35;1.28;-28.79
0.05;-0.02;1.16;-0.56;-0.67;-58.84;0.31;1.20;-30.44
-0.05;-0.00;1.16;-1.54;-2.47;-64.92;0.25;1.16;-32.19
-0.03;-0.01;1.12;-2.08;-1.84;-45.91;0.18;1.11;-33.57
0.02;-0.02;1.14;-1.18;-1.81;-27.97;0.12;1.02;-34.35
-0.00;0.01;1.13;-1.13;0.95;-26.55;0.10;1.03;-35.07
0.03;-0.02;1.14;-1.77;-2.01;-33.71;0.04;0.92;-35.94
-0.07;0.00;1.12;-0.72;-1.06;-22.95;0.02;0.95;-36.59
-0.01;-0.02;1.16;0.40;-1.74;-13.77;0.01;0.89;-36.96
0.02;-0.02;1.14;-0.49;-0.74;-12.98;-0.02;0.83;-37.30
0.01;-0.01;1.14;-0.78;-0.01;-17.91;-0.05;0.81;-37.78
-0.02;-0.01;1.14;-0.72;-0.88;-12.22;-0.08;0.79;-38.11
-0.01;-0.01;1.16;-0.12;-0.58;-9.85;-0.09;0.77;-38.38
0.00;-0.01;1.14;0.20;0.05;-4.22;-0.10;0.75;-38.51
-0.00;-0.01;1.15;0.12;0.37;-2.60;-0.11;0.75;-38.58
0.02;-0.01;1.15;-0.31;0.65;-3.18;-0.13;0.74;-38.66
0.00;-0.01;1.15;0.06;0.36;-6.86;-0.14;0.73;-38.85
0.05;-0.02;1.14;-0.20;-0.59;-12.69;-0.16;0.65;-39.19
0.03;-0.03;1.14;-0.21;-1.54;-14.83;-0.19;0.56;-39.59
-0.02;-0.02;1.16;-0.37;-2.65;-11.33;-0.21;0.49;-39.91
0.01;-0.02;1.15;-0.98;-0.87;-10.80;-0.25;0.45;-40.19
-0.00;-0.00;1.14;-0.89;-2.01;-4.34;-0.27;0.39;-40.31
-0.00;-0.01;1.15;-0.82;-0.91;-2.67;-0.30;0.36;-40.38
0.01;-0.01;1.14;-0.18;-1.17;-2.34;-0.31;0.30;-40.45
0.01;-0.02;1.14;-0.20;-0.61;-3.51;-0.33;0.27;-40.55
0.03;-0.02;1.15;-0.34;-1.03;-9.99;-0.34;0.21;-40.82
0.01;-0.01;1.13;-0.52;0.20;-14.92;-0.36;0.20;-41.22
0.01;-0.01;1.14;-1.36;-0.27;-26.06;-0.40;0.18;-41.93
-0.00;-0.01;1.15;-0.67;-0.85;-19.82;-0.42;0.16;-42.44
0.02;-0.01;1.13;-2.60;-4.74;-4.72;-0.55;-0.10;-42.68
0.01;-0.02;1.16;-3.62;-6.29;-10.40;-0.66;-0.28;-42.97
0.01;-0.02;1.17;-4.50;-9.86;-9.61;-0.78;-0.55;-43.24
0.02;-0.01;1.14;-1.89;-6.27;-19.50;-0.83;-0.74;-43.83
-0.03;0.02;1.45;-7.63;-4.32;-16.16;-0.99;-0.82;-44.25
-0.00;0.01;1.14;-5.18;-8.79;-12.16;-1.10;-1.03;-44.58
0.07;-0.01;1.12;-1.01;-0.67;1.04;-1.12;-1.10;-44.55
0.01;-0.02;1.16;0.58;2.33;0.15;-1.10;-1.02;-44.54
-0.02;-0.01;1.18;-1.51;-8.07;0.75;-1.12;-1.21;-44.52
0.03;-0.02;1.14;0.15;-0.74;1.22;-1.12;-1.23;-44.49
0.02;-0.02;1.15;-1.01;-3.42;1.13;-1.14;-1.31;-44.46
0.02;-0.02;1.15;-1.10;-5.14;1.13;-1.17;-1.44;-44.43
0.02;-0.02;1.14;-2.49;-7.45;0.36;-1.23;-1.63;-44.42
0.02;-0.02;1.14;0.05;-1.45;-0.02;-1.22;-1.68;-44.42
0.02;-0.02;1.15;-0.58;-1.35;0.10;-1.23;-1.70;-44.42
0.03;-0.02;1.15;-0.64;-0.77;0.18;-1.25;-1.72;-44.41
0.03;-0.02;1.15;0.12;-0.44;0.21;-1.24;-1.72;-44.41
0.03;-0.03;1.15;0.38;-0.03;0.24;-1.23;-1.71;-44.40
0.00;0.00;1.15;0.31;1.81;2.58;-1.19;-1.63;-44.33
0.01;0.02;1.16;1.21;0.11;28.91;-1.12;-1.60;-43.58
-0.00;0.05;1.15;1.79;-2.82;67.16;-0.99;-1.64;-41.76
-0.01;0.04;1.17;7.08;-1.17;162.18;-0.75;-1.63;-37.39
-0.00;0.08;1.13;8.99;-1.00;229.63;-0.38;-1.63;-30.27
-0.08;0.24;1.12;13.11;-0.29;328.24;0.19;-1.53;-21.40
-0.07;0.16;1.18;16.63;-4.65;429.28;0.77;-1.56;-9.81
0.13;0.04;1.10;17.36;-4.25;446.85;1.26;-1.78;2.25
0.04;-0.10;1.16;19.13;-3.03;499.39;1.64;-1.86;15.73
0.04;-0.03;1.09;24.52;1.99;502.61;2.20;-1.81;28.80
-0.25;0.16;1.09;26.06;9.88;502.61;2.98;-1.29;42.37
-0.13;0.02;1.16;26.63;22.48;502.61;3.67;-0.52;56.45
0.40;-0.41;1.09;11.79;-23.72;502.61;3.58;-1.41;69.51
-0.07;0.06;1.22;22.73;14.91;467.59;4.19;-0.91;82.61
-0.11;0.13;1.12;24.26;27.75;448.39;4.93;0.02;96.06
-0.08;0.04;1.02;10.98;12.22;458.52;5.16;0.42;107.98
-0.05;-0.02;1.12;12.18;3.85;500.79;5.35;0.57;121.50
0.23;-0.13;1.28;0.09;-23.28;412.39;5.15;-0.27;133.05
0.09;-0.28;1.16;8.67;0.45;231.94;5.01;-0.32;139.08
-0.16;-0.14;1.18;3.16;2.94;148.10;4.88;-0.10;143.22
-0.16;-0.05;1.21;-0.92;-6.48;86.07;4.72;-0.12;145.46
-0.00;-0.06;1.10;6.93;9.55;48.64;4.74;0.14;146.78
-0.14;-0.01;1.19;-9.69;-21.87;23.14;4.38;-0.31;147.40
-0.01;-0.01;1.16;-3.01;-8.45;-5.67;4.21;-0.51;147.25
0.14;-0.10;1.14;-0.05;-7.77;-23.56;4.03;-0.86;146.52
0.04;-0.10;1.16;2.00;3.90;-77.50;3.91;-0.78;144.35
-0.01;-0.12;1.16;-3.21;2.39;-151.48;3.63;-0.69;140.41
-0.07;-0.14;1.14;-4.70;4.92;-229.76;3.30;-0.48;133.98
-0.18;-0.16;1.21;6.53;24.48;-256.31;3.27;0.33;127.06
0.35;-0.52;1.06;10.31;19.97;-293.33;3.08;0.60;119.14
-0.24;-0.12;1.24;6.55;14.57;-325.85;3.10;1.17;110.34
-0.29;-0.08;0.83;-7.51;17.07;-304.71;2.76;1.95;102.12
-0.08;-0.13;1.08;-23.60;-28.33;-349.76;1.95;1.24;92.67
0.27;-0.21;1.17;-18.31;-4.97;-497.93;1.19;0.84;77.24
0.05;-0.16;1.13;-6.37;20.62;-497.93;0.84;1.33;63.79
-0.27;0.09;1.14;-17.22;1.59;-497.93;0.44;1.59;50.35
-0.29;0.16;1.22;-39.39;-36.67;-497.93;-0.49;0.82;36.90
-0.12;0.00;1.11;-14.63;9.55;-497.93;-0.85;1.17;23.96
-0.51;0.15;1.08;-18.70;-5.05;-497.93;-1.22;1.46;10.51
-0.11;0.31;1.07;-3.33;-1.26;-85.42;-1.06;1.46;6.33
0.36;0.06;1.07;-12.43;-1.02;-206.84;-1.35;1.05;0.33
0.09;-0.09;1.19;-12.24;-14.87;-232.09;-1.71;0.56;-5.70
0.44;0.05;1.10;-4.29;10.49;-203.80;-1.76;0.43;-11.41
0.20;-0.00;1.14;-11.01;-2.91;-245.04;-2.05;0.13;-18.76
0.11;-0.03;1.13;-8.17;-5.40;-164.98;-2.24;-0.11;-23.05
0.10;0.02;1.14;-5.15;-0.82;-121.27;-2.31;-0.23;-26.45
0.02;0.03;1.13;-4.55;-1.02;-95.30;-2.36;-0.27;-29.02
-0.07;0.03;1.17;-2.23;2.20;-57.85;-2.34;-0.14;-30.52
-0.05;0.02;1.14;-1.30;0.60;-24.57;-2.31;-0.07;-31.19
-0.00;-0.01;1.15;-0.18;0.36;-6.54;-2.28;-0.05;-31.36
0.03;-0.03;1.14;-0.35;-1.05;-3.41;-2.27;-0.11;-31.46
0.03;-0.01;1.14;-0.09;-1.31;-0.77;-2.24;-0.17;-31.48
0.03;-0.02;1.15;-0.00;-0.10;0.23;-2.21;-0.19;-31.47
0.02;-0.02;1.15;-0.08;0.55;2.15;-2.19;-0.19;-31.41
-0.03;0.00;1.14;0.31;0.02;15.16;-2.13;-0.16;-31.00
0.02;-0.01;1.14;1.56;0.36;34.56;-2.06;-0.16;-30.07
-0.04;0.04;1.16;3.08;-1.19;79.43;-1.90;-0.15;-27.92
-0.03;0.08;1.15;5.83;-2.53;162.81;-1.64;-0.19;-23.53
-0.04;0.07;1.14;9.98;-1.77;285.75;-1.27;-0.20;-15.81
0.03;0.07;1.12;15.30;-4.18;409.28;-0.77;-0.33;-4.76
0.25;0.12;1.13;20.53;3.39;445.71;-0.11;-0.46;7.27
0.07;0.14;1.11;22.52;-2.85;502.61;0.60;-0.59;20.34
0.10;0.07;1.11;22.89;-3.66;502.61;1.34;-0.79;35.92
-0.11;0.06;1.25;25.10;-0.94;502.61;2.03;-0.70;49.49
-0.04;0.16;1.11;26.92;5.65;502.61;2.83;-0.50;62.56
0.02;-0.02;1.11;21.37;-1.58;502.61;3.32;-0.55;76.13
-0.05;-0.30;1.18;21.18;-6.56;502.61;3.54;-0.67;89.70
-0.06;-0.02;1.15;28.69;3.23;502.61;4.22;-0.52;103.27
-0.14;-0.06;1.17;27.44;-4.97;502.61;4.80;-0.51;116.84
-0.34;0.06;1.34;20.98;-1.31;502.61;5.30;-0.26;130.41
-0.39;0.08;1.22;19.05;-6.44;476.93;5.76;-0.09;143.29
0.04;-0.18;1.17;12.17;0.25;290.79;5.97;-0.12;155.21
-0.03;-0.20;1.13;7.19;0.68;179.97;5.84;-0.07;160.07
-0.02;-0.13;1.13;5.92;1.53;99.98;5.75;-0.01;162.77
-0.05;0.12;1.19;2.05;2.75;19.43;5.80;0.11;163.29
0.14;-0.13;1.13;0.03;0.52;-19.96;5.57;-0.01;162.75
0.09;-0.20;1.15;-4.84;-5.06;-83.99;5.15;-0.22;160.49
0.02;-0.09;1.11;-8.99;2.43;-175.36;4.72;-0.17;155.75
-0.04;-0.04;1.08;-10.20;0.23;-235.01;4.31;-0.12;149.17
-0.11;-0.04;1.20;-10.24;4.66;-253.27;3.92;0.10;142.59
0.07;-0.23;1.20;-10.40;3.96;-304.67;3.35;0.14;134.06
0.01;-0.04;1.16;-8.27;22.58;-410.98;3.00;0.81;121.31
-0.39;0.12;1.22;27.02;67.81;-471.04;3.71;2.85;109.07
-0.01;0.09;1.25;-9.16;-1.02;-487.07;3.46;2.77;95.43
-0.15;-0.03;1.20;-13.69;-7.06;-497.93;3.01;2.67;82.48
-0.30;-0.01;1.11;-26.43;-29.86;-430.03;2.22;2.09;70.44
-0.11;-0.15;1.21;-41.40;-41.74;-356.20;0.95;1.04;60.83
0.06;-0.00;1.20;-20.72;-4.67;-472.00;0.38;0.84;48.08
0.05;-0.00;1.09;-23.66;1.29;-497.93;-0.26;0.81;34.64
-0.02;0.02;1.14;-21.50;2.94;-497.93;-0.82;0.89;20.70
-0.13;0.11;1.11;-23.39;-5.25;-497.93;-1.39;0.84;5.76
-0.34;0.21;1.18;-17.76;0.14;-477.29;-1.67;1.10;-7.13
0.17;-0.02;1.04;-14.05;5.88;-382.80;-2.05;1.06;-17.85
0.07;0.09;1.05;-16.27;1.96;-388.28;-2.33;1.02;-27.94
0.07;0.11;1.14;-12.03;-0.51;-296.40;-2.51;0.93;-36.24
0.01;0.03;1.15;-9.91;-0.25;-231.33;-2.68;0.89;-42.26
0.04;0.00;1.15;-4.12;-2.00;-80.05;-2.84;0.73;-46.42
-0.01;0.11;1.15;-0.95;-0.42;-32.28;-2.70;0.72;-47.32
0.03;0.00;1.14;-0.11;0.19;-9.18;-2.65;0.67;-47.57
0.02;-0.01;1.16;0.03;0.20;-0.11;-2.60;0.65;-47.57
0.03;-0.02;1.15;0.56;1.09;-0.14;-2.55;0.64;-47.58
0.04;-0.02;1.15;0.75;0.26;0.15;-2.50;0.59;-47.57
-0.10;0.06;1.16;1.79;1.68;42.67;-2.35;0.71;-46.42
-0.03;0.06;1.13;4.21;-0.39;114.84;-2.13;0.72;-43.44
0.06;0.11;1.14;7.92;-2.15;214.55;-1.78;0.59;-37.64
0.05;0.09;1.15;13.18;-3.57;347.34;-1.32;0.45;-28.61
-0.00;0.10;1.10;19.98;-4.51;495.88;-0.64;0.32;-14.73
-0.25;0.09;1.21;25.95;-4.35;502.61;0.12;0.41;-1.16
-0.28;0.30;1.20;25.73;-4.58;502.61;1.00;0.50;11.91
0.09;-0.25;1.18;26.02;-4.06;502.61;1.45;0.31;25.48
-0.18;0.10;1.26;25.80;-2.68;502.61;2.29;0.37;41.06
-0.22;0.14;1.16;26.47;-0.61;502.61;3.03;0.54;54.13
-0.04;-0.08;1.17;25.37;-2.19;502.61;3.57;0.51;67.70
-0.04;-0.21;1.15;26.56;9.17;502.61;4.00;0.77;81.27
-0.29;0.14;1.18;24.84;2.39;502.61;4.66;1.07;94.34
0.03;-0.17;1.09;12.58;-13.45;495.74;4.74;0.65;108.22
0.19;-0.22;1.19;14.70;5.82;357.69;4.85;0.64;117.88
-0.14;0.07;1.20;14.84;8.19;295.22;5.20;0.97;125.85
-0.27;0.23;1.14;7.22;-16.93;297.80;5.47;0.72;133.89
-0.12;-0.13;1.21;11.11;-2.54;308.67;5.53;0.74;141.91
0.03;-0.14;1.19;9.65;-3.52;251.07;5.58;0.60;149.45
0.08;-0.21;1.17;7.92;-0.13;180.01;5.48;0.52;154.31
-0.10;-0.12;1.16;6.46;4.78;97.45;5.43;0.73;156.84
0.02;-0.08;1.19;-1.98;-11.66;13.55;5.20;0.38;157.22
0.15;-0.08;1.09;-7.48;-14.10;-58.63;4.83;-0.15;155.64
0.09;-0.01;1.18;-4.53;0.25;-80.14;4.60;-0.23;153.47
0.18;-0.31;1.20;-4.27;-5.37;-133.16;4.14;-0.50;149.88
0.04;-0.24;1.20;-8.85;11.21;-272.83;3.60;-0.21;142.24
-0.16;-0.08;1.15;-5.57;23.47;-332.63;3.31;0.54;133.59
0.29;-0.14;1.05;-16.23;-5.48;-428.03;2.63;0.09;120.32
-0.10;-0.14;1.12;-12.05;16.00;-497.93;2.11;0.61;106.38
-0.36;-0.13;1.19;-6.69;15.56;-497.93;1.80;1.30;93.43
-0.19;-0.06;1.19;-12.23;-2.30;-447.22;1.39;1.38;80.91
-0.07;-0.16;1.09;-21.07;-11.00;-462.69;0.65;1.12;68.42
-0.31;-0.22;1.18;-24.98;-6.19;-497.93;-0.19;1.19;54.97
-0.06;-0.01;1.17;-16.67;2.20;-497.93;-0.64;1.28;41.53
0.01;0.09;1.10;-18.66;2.66;-497.93;-1.03;1.31;28.09
-0.26;-0.00;1.12;-15.40;1.13;-491.12;-1.42;1.58;14.83
-0.00;-0.01;1.13;-22.60;-8.47;-497.93;-2.08;1.29;-0.61
-0.56;0.21;1.18;-21.57;-0.87;-437.22;-2.47;1.68;-12.42
-0.09;0.41;1.22;-8.09;5.94;-288.29;-2.29;1.87;-20.20
0.95;-0.22;1.19;20.46;55.97;-385.58;-1.82;2.63;-30.61
0.18;0.04;0.54;-86.29;-27.08;-409.54;-3.93;1.54;-41.26
-0.02;-0.09;0.92;-9.60;20.19;-371.42;-4.22;2.06;-51.29
-0.32;-0.05;1.08;-7.13;6.69;-193.68;-4.37;2.52;-56.71
0.03;0.08;1.14;-9.83;-1.86;-147.19;-4.45;2.39;-60.54
0.14;0.06;1.13;-4.34;-3.00;-65.97;-4.43;2.13;-62.38
0.01;0.17;1.17;-1.51;1.04;-38.41;-4.22;2.11;-63.42
-0.08;0.05;1.14;-0.87;-2.53;-7.99;-4.12;2.04;-63.73
-0.01;-0.00;1.13;0.56;1.36;18.44;-4.03;2.04;-63.23
0.03;-0.03;1.14;1.66;-1.35;31.07;-3.94;1.94;-62.40
-0.01;0.00;1.15;0.40;-0.65;9.31;-3.85;1.89;-62.14
0.03;-0.02;1.15;-0.47;-0.53;0.36;-3.80;1.81;-62.13
0.06;0.03;1.13;1.59;-1.35;62.81;-3.62;1.65;-58.87
0.07;0.05;1.15;4.92;-1.29;120.15;-3.36;1.52;-55.38
-0.05;-0.01;1.16;6.09;-1.34;144.56;-3.14;1.50;-51.48
-0.03;-0.03;1.15;4.64;-0.21;113.80;-2.98;1.49;-48.41
-0.02;-0.03;1.18;3.47;-2.30;95.81;-2.85;1.42;-45.82
0.06;-0.03;1.09;2.06;1.07;59.05;-2.76;1.36;-43.99
-0.01;-0.03;1.17;1.71;0.77;37.45;-2.69;1.36;-42.98
0.05;-0.02;1.12;1.82;-0.13;46.81;-2.61;1.27;-41.72
0.01;-0.04;1.16;0.38;0.83;22.90;-2.59;1.26;-41.12
0.06;-0.05;1.14;0.09;2.33;11.00;-2.58;1.25;-40.81
0.06;-0.03;1.12;-1.07;0.92;2.49;-2.59;1.19;-40.75
0.02;-0.02;1.16;-0.14;-1.35;-0.22;-2.56;1.11;-40.75
0.03;-0.02;1.14;-0.17;-0.36;-0.43;-2.54;1.05;-40.76
0.04;-0.02;1.15;-0.00;0.23;-0.08;-2.51;1.00;-40.77
0.03;-0.02;1.15;0.20;0.04;0.10;-2.47;0.96;-40.76
0.03;-0.02;1.15;-0.12;-0.15;0.18;-2.45;0.90;-40.76
0.03;-0.03;1.15;-0.18;-0.47;-0.35;-2.43;0.85;-40.77
0.03;-0.02;1.15;0.34;-0.22;-0.06;-2.40;0.79;-40.77
0.03;-0.03;1.15;0.08;-0.19;-0.31;-2.37;0.74;-40.78
0.03;-0.02;1.14;0.38;0.13;0.04;-2.34;0.70;-40.78
0.02;-0.02;1.15;0.26;0.08;-0.17;-2.30;0.66;-40.78
0.02;-0.02;1.15;-0.17;-0.36;-0.26;-2.28;0.61;-40.79
0.03;-0.02;1.15;0.41;-0.10;0.61;-2.24;0.57;-40.77
0.04;-0.03;1.12;0.18;1.09;-0.20;-2.22;0.55;-40.78
0.05;-0.03;1.11;0.08;1.42;0.24;-2.20;0.53;-40.77
