ACCX;ACCY;ACCZ;GYROX;GYROY;GYROZ;ANGLX;ANGLY;ANGLZ
-0.00;-0.02;1.16;0.28;3.81;1.64;-0.58;1.08;8.36
-0.01;-0.04;1.16;-0.12;1.01;1.76;-0.61;1.11;8.41
-0.00;-0.02;1.11;-0.25;-0.36;3.15;-0.62;1.08;8.49
-0.02;-0.02;1.17;0.34;-2.42;3.96;-0.62;1.01;8.60
-0.00;-0.01;1.13;-0.36;1.70;-1.00;-0.62;1.03;8.57
-0.02;-0.09;1.12;-0.33;1.29;-3.31;-0.71;1.07;8.48
-0.01;-0.09;1.18;-0.10;-1.17;-6.04;-0.79;1.02;8.32
-0.04;-0.15;1.13;-0.59;-0.44;-10.57;-0.94;1.03;8.05
-0.01;-0.34;1.15;-0.33;-2.26;-1.61;-1.25;0.96;8.00
-0.03;-0.53;1.21;0.10;0.00;-1.26;-1.69;0.96;7.97
-0.01;-0.65;1.18;-0.74;-0.58;6.42;-2.24;0.93;8.13
-0.04;-0.56;1.31;-1.09;16.84;-40.38;-2.68;1.45;6.88
0.25;-0.65;1.00;-4.96;4.91;-129.60;-3.31;1.38;3.38
-0.40;-0.25;1.10;-1.63;4.22;-152.30;-3.47;1.79;-0.58
-0.45;0.42;1.16;-1.26;0.62;-11.14;-3.14;2.09;-0.88
0.10;0.57;1.24;-0.39;-1.13;70.92;-2.63;1.96;1.04
0.39;0.30;1.11;-0.83;-0.64;15.38;-2.38;1.59;1.45
-0.13;0.26;1.33;-0.68;-2.53;-87.40;-2.15;1.59;-0.91
-0.37;0.37;1.12;-4.74;-1.22;-73.58;-1.95;1.80;-2.89
-0.14;0.35;1.12;-0.35;-1.29;-19.32;-1.61;1.84;-3.42
-0.02;0.25;1.06;0.71;1.29;27.64;-1.30;1.86;-2.64
0.15;0.00;1.23;-1.40;-4.53;49.91;-1.31;1.55;-1.19
0.23;-0.13;1.18;-0.83;-3.28;-33.63;-1.41;1.23;-2.10
0.00;0.10;1.23;-4.42;-2.93;-82.05;-1.40;1.13;-4.32
-0.16;0.28;1.30;-2.48;-4.41;-83.17;-1.22;1.11;-6.48
-0.03;0.20;1.16;-2.44;-5.32;-51.78;-1.07;0.97;-7.88
-0.02;0.04;1.09;-0.22;2.37;-30.50;-1.02;1.04;-8.70
-0.12;-0.06;1.13;-0.57;0.86;-20.48;-1.06;1.16;-9.26
-0.16;0.08;1.19;-0.54;8.97;12.46;-0.99;1.51;-8.92
-0.02;0.20;1.21;-0.71;5.49;23.81;-0.81;1.64;-8.30
0.29;0.08;1.07;0.68;0.25;0.79;-0.71;1.33;-8.28
0.03;0.11;1.14;0.88;1.76;-34.53;-0.55;1.35;-9.66
-0.09;0.11;1.16;-1.87;1.64;-26.09;-0.49;1.44;-10.36
-0.05;0.02;1.16;-1.64;-1.72;-7.20;-0.50;1.41;-10.56
-0.04;0.02;1.15;-0.61;-2.94;4.34;-0.49;1.35;-10.44
-0.01;-0.01;1.15;-0.27;-11.14;11.76;-0.50;1.03;-10.11
0.04;-0.02;1.15;-0.68;-3.20;7.01;-0.53;0.88;-9.93
-0.01;-0.02;1.14;1.14;0.74;-0.19;-0.51;0.89;-9.93
-0.00;-0.02;1.14;0.02;-0.97;-0.13;-0.51;0.85;-9.94
0.02;-0.02;1.08;-0.91;-2.62;0.95;-0.55;0.74;-9.91
-0.14;0.02;1.20;1.65;5.20;0.91;-0.48;0.99;-9.89
0.02;-0.02;1.07;-0.30;-5.95;24.88;-0.50;0.78;-9.17
0.04;-0.03;1.13;-5.16;-8.82;13.01;-0.66;0.47;-8.80
0.03;-0.02;1.13;-6.15;-11.06;3.11;-0.83;0.14;-8.72
0.00;-0.02;1.15;-2.41;-4.55;0.42;-0.89;0.02;-8.71
0.02;-0.02;1.15;-0.04;-0.74;0.37;-0.89;-0.02;-8.70
0.01;-0.01;1.16;3.65;7.96;0.16;-0.71;0.37;-8.69
-0.00;-0.01;1.15;2.51;5.50;-0.19;-0.63;0.52;-8.69
-0.00;-0.02;1.14;1.30;2.34;0.10;-0.60;0.58;-8.69
-0.00;-0.01;1.15;1.62;2.26;0.13;-0.56;0.63;-8.69
0.00;-0.02;1.15;2.30;6.31;0.24;-0.50;0.78;-8.68
-0.01;-0.01;1.15;0.65;4.08;1.06;-0.49;0.89;-8.65
0.00;-0.02;1.15;0.01;1.00;1.84;-0.49;0.90;-8.60
-0.01;-0.01;1.14;-0.21;-1.66;0.63;-0.50;0.85;-8.58
-0.00;-0.01;1.15;-1.37;-4.13;0.66;-0.54;0.72;-8.57
-0.00;-0.02;1.15;-2.42;-6.10;0.10;-0.61;0.55;-8.56
-0.00;-0.02;1.15;-1.25;-5.13;0.13;-0.65;0.40;-8.56
0.01;-0.02;1.14;-2.35;-5.11;0.14;-0.72;0.25;-8.56
-0.00;-0.01;1.14;-8.13;-16.96;0.46;-0.93;-0.20;-8.54
0.16;-0.08;1.11;-19.08;-58.00;1.41;-1.47;-1.83;-8.51
0.02;-0.02;1.15;-1.74;-5.23;0.28;-1.50;-1.95;-8.50
0.00;-0.02;1.17;0.54;-0.59;0.66;-1.48;-1.93;-8.48
-0.00;-0.02;1.17;-0.57;-1.55;-0.13;-1.48;-1.93;-8.48
0.01;-0.02;1.16;-0.74;-2.65;-0.09;-1.50;-1.97;-8.48
0.04;-0.03;1.12;-0.15;-1.60;0.25;-1.50;-2.01;-8.48
0.03;-0.03;1.14;0.16;1.47;0.01;-1.49;-1.97;-8.48
-0.03;-0.06;1.14;6.39;10.39;-0.10;-1.36;-1.63;-8.48
0.02;-0.02;1.13;1.00;5.35;3.95;-1.33;-1.48;-8.37
0.01;-0.02;1.15;1.21;5.20;0.97;-1.29;-1.33;-8.35
0.01;-0.01;1.16;0.40;1.84;0.10;-1.27;-1.26;-8.35
0.01;-0.02;1.14;-0.33;0.02;0.17;-1.28;-1.24;-8.34
0.01;-0.02;1.14;-0.80;-2.09;-0.24;-1.29;-1.29;-8.35
0.01;-0.02;1.16;-0.62;-0.87;-0.13;-1.31;-1.30;-8.35
0.02;-0.02;1.15;-1.46;-5.29;0.24;-1.34;-1.43;-8.34
0.02;-0.02;1.15;-0.53;-1.89;-0.45;-1.35;-1.47;-8.36
0.02;-0.03;1.15;0.07;0.78;-0.19;-1.35;-1.44;-8.36
0.01;-0.02;1.15;-0.38;0.13;0.05;-1.35;-1.42;-8.36
0.01;-0.02;1.15;-0.65;-3.34;-0.15;-1.36;-1.49;-8.36
0.05;-0.03;1.13;-0.01;-1.90;-0.02;-1.36;-1.56;-8.36
0.02;-0.03;1.14;0.20;1.70;-0.34;-1.35;-1.50;-8.37
0.01;-0.02;1.15;0.07;1.07;-0.30;-1.35;-1.45;-8.38
0.01;-0.02;1.15;0.13;1.68;-0.44;-1.34;-1.39;-8.39
0.02;-0.02;1.15;0.19;0.91;0.63;-1.33;-1.36;-8.38
0.02;-0.02;1.14;-0.21;0.13;-0.09;-1.33;-1.35;-8.38
0.01;-0.03;1.15;0.49;1.15;-0.12;-1.32;-1.30;-8.38
0.02;-0.03;1.14;0.17;1.53;-0.24;-1.31;-1.25;-8.39
0.01;-0.02;1.14;-0.09;-1.45;0.08;-1.31;-1.28;-8.39
0.01;-0.02;1.15;0.19;-0.35;0.31;-1.30;-1.27;-8.38
0.02;-0.02;1.15;0.14;0.33;-0.09;-1.29;-1.26;-8.38
0.02;-0.02;1.15;0.04;-0.35;0.01;-1.28;-1.26;-8.38
-0.11;0.24;1.12;0.59;3.30;-18.36;-1.02;-1.05;-8.93
-0.10;0.65;1.20;-2.80;-12.30;-60.09;-0.54;-1.30;-10.55
0.44;1.57;0.37;3.94;22.77;-26.47;0.83;-0.90;-11.30
0.17;1.19;1.23;0.68;-11.34;9.98;1.64;-1.25;-11.04
0.06;1.34;1.09;1.03;0.42;7.47;2.62;-1.24;-10.83
0.02;1.16;1.12;4.11;7.35;19.56;3.58;-1.04;-10.30
-0.66;0.68;1.15;10.78;16.55;87.01;4.20;-0.20;-8.04
-0.64;-0.05;0.97;10.98;1.49;231.73;4.38;0.49;-1.55
0.32;-0.18;1.15;7.93;-14.77;266.65;4.35;-0.16;5.38
0.57;-0.34;1.10;11.41;10.22;178.43;4.34;-0.32;10.20
-0.27;-0.57;1.26;5.84;-0.10;49.99;4.02;-0.15;11.75
-0.35;-1.02;1.11;-0.80;-4.73;17.18;3.22;-0.09;12.22
0.13;-0.65;1.12;0.78;-6.27;9.06;2.63;-0.34;12.46
-0.29;-0.75;1.15;2.77;10.74;-43.41;2.17;0.38;10.25
-0.31;-0.95;1.23;4.14;-5.20;37.43;1.61;0.39;11.33
0.17;-0.39;1.08;-0.48;-8.00;56.68;1.22;0.03;12.86
0.20;-0.67;1.15;0.01;-2.03;-23.28;0.66;-0.15;12.26
0.02;-0.33;1.20;-1.31;2.39;-49.61;0.31;-0.10;10.92
-0.03;-0.10;1.14;-0.32;2.33;-22.21;0.20;-0.01;10.32
0.03;-0.02;1.15;0.17;1.71;-0.47;0.18;0.01;10.31
0.03;-0.04;1.17;0.17;-0.32;-1.26;0.15;-0.03;10.26
0.06;-0.12;1.13;-1.08;-2.79;-20.30;0.00;-0.15;9.71
0.01;-0.01;1.13;-1.20;-0.27;-33.25;-0.04;-0.17;8.81
-0.02;-0.02;1.16;-0.86;2.58;-37.44;-0.09;-0.08;7.80
-0.00;-0.03;1.17;-1.38;-2.41;-45.98;-0.15;-0.14;6.51
0.00;0.01;1.16;-0.68;1.73;-38.50;-0.16;-0.09;5.51
-0.01;-0.06;1.13;-0.70;-0.03;-9.55;-0.23;-0.08;5.25
0.03;-0.01;1.13;-0.04;2.57;5.11;-0.24;-0.04;5.40
0.04;-0.01;1.10;-0.01;4.69;4.30;-0.25;0.04;5.51
0.02;-0.02;1.14;0.66;1.39;6.65;-0.24;0.06;5.69
0.04;-0.01;1.13;-0.77;0.26;3.50;-0.27;0.02;5.79
0.03;0.04;1.18;-0.21;1.67;-6.76;-0.23;0.04;5.61
0.03;0.03;1.13;-0.51;0.36;-6.56;-0.21;0.01;5.43
0.02;-0.00;1.15;-0.12;-0.12;-6.65;-0.21;-0.01;5.25
0.12;-0.08;0.85;0.57;8.78;-13.63;-0.29;0.09;4.89
-0.02;-0.05;1.12;-2.44;-8.13;-15.47;-0.41;-0.12;4.45
0.00;-0.04;1.21;-1.40;-2.21;-22.85;-0.47;-0.17;3.86
0.05;-0.04;1.10;-0.41;1.62;-30.56;-0.51;-0.18;3.03
-0.01;-0.03;1.16;0.14;1.74;-23.29;-0.53;-0.12;2.40
-0.02;-0.06;1.18;-0.65;-2.73;-8.80;-0.59;-0.17;2.18
0.02;-0.04;1.13;-0.06;2.81;-8.89;-0.62;-0.10;1.90
0.02;0.00;1.13;-0.70;-1.81;-0.09;-0.62;-0.17;1.90
0.01;0.01;1.15;0.60;0.23;7.26;-0.59;-0.17;2.09
0.04;0.03;1.15;0.46;0.95;10.69;-0.54;-0.18;2.37
0.05;0.01;1.12;0.63;-0.26;4.86;-0.51;-0.23;2.50
0.01;0.03;1.17;0.33;0.94;2.30;-0.46;-0.22;2.56
0.05;-0.03;1.13;1.52;4.86;4.53;-0.43;-0.13;2.69
0.00;-0.02;1.13;0.55;2.13;14.75;-0.43;-0.08;3.07
0.03;-0.01;1.14;1.00;1.15;17.27;-0.41;-0.07;3.54
0.03;0.01;1.15;0.10;-1.34;12.50;-0.39;-0.14;3.88
0.01;-0.04;1.14;0.78;0.16;11.64;-0.41;-0.14;4.22
-0.00;-0.03;1.14;1.17;0.19;20.10;-0.40;-0.14;4.77
0.41;-0.09;1.33;5.01;18.94;-2.12;-0.32;0.05;4.71
0.10;-0.01;1.14;0.37;2.42;23.08;-0.32;0.01;5.31
0.01;-0.02;1.15;0.63;3.90;27.27;-0.32;0.10;6.04
0.22;-0.05;1.25;0.71;1.61;14.60;-0.33;-0.05;6.42
0.04;-0.00;1.15;-0.09;-1.64;11.96;-0.33;-0.13;6.75
0.02;0.03;1.15;-0.30;-2.65;5.67;-0.30;-0.22;6.91
0.01;0.01;1.15;-0.10;-2.33;-0.39;-0.28;-0.29;6.90
0.01;-0.02;1.15;-0.09;-4.35;0.04;-0.30;-0.41;6.90
0.02;-0.01;1.15;-0.07;-2.90;-0.09;-0.30;-0.50;6.89
0.02;-0.01;1.15;0.08;-0.36;-0.16;-0.31;-0.52;6.89
0.02;-0.02;1.14;-0.18;0.36;0.08;-0.33;-0.52;6.89
-0.02;-0.01;1.16;-0.51;-3.28;0.05;-0.34;-0.58;6.89
-0.02;-0.01;1.20;-1.70;-6.24;-1.87;-0.39;-0.72;6.84
0.02;-0.02;1.15;-0.19;-0.32;-4.96;-0.41;-0.74;6.71
0.01;-0.02;1.15;-0.15;-1.93;-3.41;-0.42;-0.78;6.62
0.03;-0.02;1.14;1.01;3.61;-0.25;-0.41;-0.70;6.61
-0.01;-0.15;1.15;1.39;5.74;2.59;-0.51;-0.52;6.68
0.01;-0.52;1.11;0.14;-3.03;14.04;-0.99;-0.60;7.06
0.05;-0.42;1.17;-1.66;-3.09;-11.81;-1.40;-0.70;6.74
-0.22;-0.27;1.23;0.25;1.87;-3.34;-1.56;-0.42;6.56
-0.02;0.11;1.09;1.56;-3.26;61.18;-1.38;-0.49;8.28
0.27;0.55;1.17;0.17;-9.06;61.04;-0.93;-0.90;9.92
0.15;1.33;1.24;0.68;1.24;-11.95;-0.01;-0.91;9.61
0.51;0.99;1.16;-2.88;-5.90;-50.56;0.52;-1.32;8.20
-0.18;0.49;1.22;0.07;7.71;-84.89;0.90;-0.98;5.99
-0.64;0.25;1.19;2.80;6.34;-9.47;1.11;-0.32;5.74
-0.28;-0.73;1.18;7.09;3.62;167.09;0.74;-0.05;10.25
0.40;-0.83;1.14;3.09;-2.79;122.66;0.23;-0.35;13.44
0.34;-0.55;1.13;-0.27;2.16;-25.81;-0.19;-0.51;12.71
-0.01;-0.07;1.14;-1.74;-2.61;-33.54;-0.31;-0.57;11.67
-0.02;-0.03;1.16;-1.00;-2.88;-11.25;-0.36;-0.61;11.38
0.01;-0.01;1.13;-0.07;-0.06;-0.54;-0.36;-0.61;11.37
0.02;-0.02;1.14;0.19;0.89;-0.15;-0.37;-0.59;11.36
0.02;-0.02;1.15;0.14;-0.16;-0.47;-0.38;-0.60;11.35
0.01;-0.02;1.15;0.20;0.83;-0.21;-0.38;-0.58;11.34
0.02;-0.02;1.14;0.11;0.58;-0.27;-0.39;-0.58;11.34
0.02;-0.02;1.16;-0.21;0.25;-0.41;-0.40;-0.58;11.33
0.02;-0.01;1.15;0.34;0.55;0.16;-0.40;-0.57;11.33
0.02;-0.01;1.15;0.48;0.11;0.05;-0.39;-0.58;11.33
0.02;-0.02;1.14;0.80;0.78;-0.54;-0.37;-0.56;11.32
0.08;-0.35;1.15;1.78;8.71;-20.50;-0.64;-0.38;10.76
-0.06;-0.67;1.19;1.90;12.26;-84.63;-1.14;-0.02;8.56
-0.17;-0.62;1.11;-1.78;4.43;-93.78;-1.68;0.21;6.03
-0.12;-0.48;1.21;-5.00;-11.49;-8.71;-2.18;-0.03;5.79
0.10;-0.67;1.15;-1.64;-4.85;28.98;-2.73;-0.21;6.54
0.02;-0.65;1.09;1.29;1.65;15.79;-3.25;-0.18;6.97
0.08;-0.21;1.11;-1.81;-4.99;7.95;-3.43;-0.38;7.18
1.53;0.39;0.68;-5.08;33.65;-75.73;-3.29;-0.62;5.21
-0.24;1.80;1.10;1.44;-0.53;36.13;-2.10;-0.53;6.66
0.39;-0.07;1.12;-12.94;-21.23;15.32;-2.45;-1.44;7.07
-0.18;1.29;1.08;-4.24;2.68;-95.41;-1.60;-1.25;4.59
-0.51;0.09;1.11;5.65;5.47;84.80;-1.35;-0.62;6.97
0.13;-0.72;1.24;3.21;2.43;124.34;-1.79;-0.62;10.32
0.50;-0.68;1.16;0.52;0.07;55.21;-2.19;-0.91;11.81
0.00;-0.01;1.15;6.31;14.22;-0.36;-1.99;-0.51;11.80
-0.05;-0.13;1.13;2.13;4.08;2.72;-2.02;-0.35;11.88
0.05;0.02;1.11;1.55;3.47;5.91;-1.92;-0.30;12.04
0.03;0.02;1.14;-1.12;-2.80;-5.44;-1.89;-0.40;11.89
0.00;-0.01;1.15;-2.96;-5.58;-5.70;-1.95;-0.57;11.71
0.01;-0.02;1.14;-1.83;-3.67;0.30;-1.97;-0.66;11.72
0.00;-0.00;1.16;-0.59;-1.03;0.21;-1.95;-0.68;11.73
0.01;-0.02;1.14;0.92;1.45;0.02;-1.91;-0.64;11.73
0.02;-0.01;1.14;0.77;0.52;0.01;-1.86;-0.63;11.73
0.01;-0.27;1.17;1.62;0.19;-20.56;-2.04;-0.63;11.17
0.02;-0.20;1.16;-1.54;0.13;-38.83;-2.23;-0.63;10.16
-0.03;-0.36;1.16;-1.60;0.69;-44.70;-2.57;-0.58;8.91
-0.10;-0.70;1.18;0.40;4.13;-29.18;-3.09;-0.40;8.12
0.02;-0.75;1.21;-1.67;-4.16;4.05;-3.70;-0.51;8.23
-0.06;-0.72;1.12;-0.07;1.73;-46.60;-4.26;-0.41;6.83
-0.13;-0.14;1.11;1.96;5.70;-61.92;-4.24;-0.14;5.16
0.09;0.72;1.09;2.75;4.02;-42.19;-3.46;-0.09;4.07
0.01;1.38;1.14;1.03;1.50;-29.99;-2.36;-0.05;3.23
-0.04;1.28;1.09;3.96;4.11;27.09;-1.23;0.08;3.96
0.41;0.71;1.06;-21.81;-40.27;-15.92;-1.25;-1.21;3.54
-0.50;1.21;1.13;0.81;6.58;-17.60;-0.47;-0.77;3.05
-0.27;-0.24;1.21;6.74;3.79;128.04;-0.47;-0.44;6.38
0.13;-0.55;1.18;-1.38;0.03;-24.62;-0.99;-0.52;5.07
-0.07;-0.05;1.17;0.94;3.07;-3.92;-0.99;-0.36;4.97
-0.00;-0.01;1.15;-0.04;-0.79;0.13;-0.98;-0.37;4.97
0.01;-0.02;1.13;0.63;-0.19;-0.22;-0.97;-0.38;4.96
0.02;-0.02;1.14;-1.28;-3.11;0.02;-1.00;-0.47;4.96
0.03;-0.01;1.16;0.07;1.27;-15.25;-0.98;-0.45;4.54
0.01;-0.01;1.13;-1.02;-2.79;-2.71;-1.00;-0.53;4.46
0.01;-0.02;1.19;0.98;2.68;-1.28;-0.97;-0.46;4.43
0.01;-0.02;1.15;-0.07;0.74;0.86;-0.98;-0.43;4.45
0.01;-0.02;1.14;0.94;2.02;0.21;-0.95;-0.38;4.46
0.01;-0.01;1.14;0.83;0.98;-0.33;-0.92;-0.36;4.45
0.01;-0.06;1.15;1.41;3.33;-0.33;-0.92;-0.28;4.44
-0.01;-0.50;1.16;3.30;7.13;-8.22;-1.27;-0.06;4.20
-0.05;-0.80;1.10;2.10;7.30;-42.53;-1.89;0.17;3.01
-0.12;-0.75;1.20;-0.45;4.23;-20.47;-2.45;0.35;2.46
0.10;-0.65;1.17;-3.02;-2.21;-5.72;-3.02;0.22;2.31
0.01;-0.18;1.15;-0.03;4.58;-17.49;-3.14;0.33;1.84
-0.09;0.51;1.14;1.33;3.87;10.82;-2.59;0.49;2.13
0.12;1.10;0.84;-5.70;1.30;-7.72;-1.71;0.44;1.93
-0.00;1.49;0.98;2.57;5.27;3.70;-0.47;0.58;2.03
0.62;0.74;1.00;-22.59;-45.90;-18.19;-0.55;-1.00;1.56
-0.17;1.12;1.26;1.15;10.83;-168.77;0.26;-0.61;-3.00
-0.40;-0.22;1.14;-2.18;0.33;-21.61;0.03;-0.26;-3.65
-0.06;-0.88;1.25;3.24;6.49;41.61;-0.57;-0.06;-2.52
0.13;-0.54;1.19;-0.62;-1.86;56.16;-1.02;-0.19;-1.01
-0.02;-0.02;1.20;3.30;3.84;2.07;-0.93;-0.06;-0.95
0.04;-0.02;1.15;-4.27;-10.44;19.84;-1.04;-0.36;-0.43
0.03;-0.02;1.14;0.19;-1.52;1.23;-1.03;-0.42;-0.40
0.01;-0.02;1.14;-0.67;-2.27;0.02;-1.04;-0.49;-0.40
0.01;-0.01;1.15;-0.45;0.00;-0.34;-1.04;-0.49;-0.41
0.01;-0.02;1.14;-0.35;-0.42;0.33;-1.05;-0.50;-0.40
0.01;-0.01;1.15;-0.09;0.07;0.17;-1.04;-0.50;-0.40
0.00;-0.02;1.15;0.69;0.46;0.39;-1.02;-0.48;-0.38
0.01;-0.02;1.16;0.25;0.69;0.46;-1.00;-0.46;-0.37
0.00;-0.02;1.16;0.28;0.78;-0.22;-0.99;-0.43;-0.38
0.01;-0.02;1.16;1.88;3.24;0.39;-0.95;-0.35;-0.37
-0.27;-0.50;1.19;6.36;9.88;37.09;-1.14;0.10;0.63
0.13;-0.87;1.18;-5.03;-3.06;36.79;-1.92;-0.05;1.59
0.28;-0.69;1.11;-2.91;-7.57;-7.17;-2.48;-0.44;1.39
0.22;-0.46;1.06;-2.73;-1.86;-53.57;-2.90;-0.65;-0.06
-0.43;0.21;1.52;-1.80;-11.67;-68.63;-2.76;-0.67;-1.91
-0.08;0.85;1.06;-7.67;-12.55;-49.46;-2.18;-0.94;-3.24
-0.22;1.28;0.93;1.15;-15.17;-13.92;-1.14;-1.27;-3.68
0.06;0.14;1.15;-5.69;-20.47;15.84;-1.14;-1.84;-3.25
-0.17;1.50;1.18;6.13;6.71;69.96;0.00;-1.55;-1.36
-0.30;0.57;1.17;6.77;1.91;155.90;0.61;-1.27;3.01
0.12;-0.33;1.18;-0.12;-6.35;122.54;0.31;-1.49;6.19
0.17;-0.67;1.12;-1.58;-10.50;83.76;-0.29;-1.85;8.45
-0.02;-0.35;1.11;0.88;-2.10;55.00;-0.60;-1.85;9.94
-0.02;-0.58;1.25;3.17;5.84;8.43;-0.99;-1.65;10.17
0.05;-0.60;1.20;-1.67;-3.02;-48.60;-1.53;-1.74;8.81
-0.17;-0.11;1.14;0.45;2.72;-17.15;-1.58;-1.47;8.36
0.06;-0.03;1.15;2.16;5.68;-17.81;-1.50;-1.28;7.65
0.10;-0.02;0.85;-0.07;-0.85;-6.70;-1.50;-1.40;7.46
0.01;-0.02;1.18;-0.97;-5.69;-0.71;-1.52;-1.53;7.44
-0.07;-0.00;1.23;-3.23;-8.03;-1.46;-1.58;-1.65;7.40
-0.01;0.01;1.15;-1.08;0.02;-1.72;-1.57;-1.60;7.35
0.03;-0.02;1.13;1.04;5.56;-3.89;-1.51;-1.33;7.16
0.02;-0.02;1.16;-0.93;-0.97;-8.85;-1.53;-1.36;6.91
-0.01;-0.01;1.15;-0.01;3.78;-5.31;-1.51;-1.22;6.76
0.02;-0.03;1.15;-0.03;1.03;-1.79;-1.50;-1.19;6.72
0.03;-0.10;1.15;0.62;7.18;-7.15;-1.55;-1.00;6.52
0.03;-0.01;1.10;0.97;9.64;-10.25;-1.50;-0.73;6.23
-0.02;0.04;1.18;-0.70;-1.42;-5.79;-1.45;-0.74;6.06
-0.00;0.01;1.14;-0.61;0.92;3.15;-1.43;-0.69;6.15
0.01;-0.02;1.14;-1.41;-6.94;0.27;-1.46;-0.86;6.15
0.01;-0.02;1.15;-1.43;-5.90;0.24;-1.49;-1.02;6.16
0.02;-0.02;1.14;-0.38;3.33;0.07;-1.49;-0.93;6.16
0.01;-0.01;1.16;-0.30;-0.15;-0.19;-1.48;-0.92;6.16
0.01;-0.02;1.14;-0.56;-1.54;-0.45;-1.48;-0.96;6.15
0.00;-0.02;1.15;-0.61;-2.35;-0.22;-1.49;-1.01;6.14
0.01;-0.02;1.14;0.13;1.01;-0.05;-1.47;-0.97;6.14
-0.15;0.02;1.32;0.98;6.05;0.21;-1.40;-0.64;6.14
0.02;-0.02;1.15;0.40;4.13;-0.16;-1.37;-0.54;6.14
0.01;-0.02;1.14;-0.42;1.36;-0.30;-1.37;-0.51;6.13
-0.01;-0.01;1.16;-7.60;-40.68;0.65;-1.57;-1.60;6.15
0.02;-0.02;1.14;1.06;5.09;-0.39;-1.53;-1.46;6.14
0.02;-0.03;1.15;0.42;1.76;0.02;-1.51;-1.40;6.14
0.02;-0.02;1.14;-0.35;0.66;0.30;-1.51;-1.38;6.15
0.01;-0.02;1.14;-0.07;-1.38;-0.18;-1.51;-1.40;6.14
0.03;-0.01;1.15;-0.47;-0.65;0.28;-1.50;-1.41;6.15
0.02;-0.02;1.14;-0.10;0.16;-0.51;-1.50;-1.40;6.14
0.20;-0.09;0.85;0.46;-4.58;1.40;-1.55;-1.76;6.18
-0.04;-0.01;1.19;-0.57;-1.78;0.11;-1.54;-1.73;6.19
0.01;-0.02;1.16;-0.39;-0.76;0.22;-1.54;-1.73;6.19
0.02;-0.03;1.13;-0.70;-3.67;0.11;-1.56;-1.81;6.19
0.03;-0.02;1.15;-0.73;-6.19;-0.02;-1.56;-1.97;6.19
-0.01;-0.02;1.19;-0.62;-4.30;0.17;-1.56;-2.03;6.20
0.01;-0.02;1.16;0.23;-0.22;0.50;-1.55;-2.01;6.21
0.02;-0.02;1.17;0.01;2.52;-0.67;-1.54;-1.91;6.19
0.01;-0.02;1.16;-0.28;-1.34;0.01;-1.54;-1.91;6.19
0.01;-0.02;1.10;-4.38;-14.32;0.08;-1.65;-2.26;6.20
-0.05;-0.01;1.23;0.01;-4.55;0.60;-1.62;-2.31;6.21
0.05;-0.03;1.11;-0.25;-1.45;0.24;-1.63;-2.35;6.22
0.01;-0.01;1.16;0.72;2.10;0.05;-1.59;-2.26;6.22
0.03;-0.02;1.16;-0.21;-1.00;0.04;-1.58;-2.27;6.22
0.02;-0.02;1.15;0.17;-0.50;0.27;-1.56;-2.26;6.23
0.03;-0.02;1.14;-0.82;-3.84;-0.18;-1.58;-2.34;6.23
0.02;-0.02;1.15;-0.06;-0.79;0.24;-1.56;-2.34;6.23
0.03;-0.02;1.15;-0.18;0.25;0.01;-1.56;-2.31;6.23
0.03;-0.02;1.15;-0.13;-0.33;-0.13;-1.55;-2.30;6.23
0.03;-0.02;1.16;-0.35;0.05;-0.24;-1.55;-2.28;6.22
0.02;-0.02;1.15;0.37;-0.36;0.34;-1.53;-2.27;6.23
0.03;-0.02;1.15;-0.24;-0.56;0.33;-1.52;-2.26;6.24
0.02;-0.02;1.15;-0.16;-0.38;-0.15;-1.52;-2.25;6.24
0.02;-0.03;1.13;0.19;0.57;0.01;-1.51;-2.21;6.24
0.02;-0.02;1.16;-0.01;-0.01;0.14;-1.50;-2.19;6.24
0.02;-0.02;1.14;-0.15;0.49;0.02;-1.50;-2.15;6.24
0.03;-0.02;1.14;-0.18;-0.48;-0.02;-1.49;-2.16;6.24
0.02;-0.02;1.15;-0.13;-0.41;-0.21;-1.48;-2.14;6.24
0.01;-0.02;1.16;0.13;0.51;-0.28;-1.47;-2.10;6.23
0.03;-0.02;1.15;-0.24;-0.58;0.08;-1.47;-2.10;6.23
0.02;-0.02;1.16;0.08;-0.93;0.08;-1.46;-2.10;6.23
0.03;-0.01;1.15;0.65;2.08;0.36;-1.43;-2.03;6.24
0.03;-0.02;1.15;3.20;13.15;-0.12;-1.33;-1.67;6.24
0.03;-0.02;1.15;1.29;5.82;0.19;-1.26;-1.37;6.25
0.03;-0.02;1.15;1.06;2.86;-0.36;-1.22;-1.29;6.24
0.01;-0.07;1.15;0.40;-0.41;0.57;-1.26;-1.29;6.25
0.03;-0.06;1.12;-0.62;-2.30;-1.79;-1.31;-1.36;6.21
-0.01;0.10;1.19;3.03;9.03;-0.51;-1.11;-1.08;6.19
0.02;-0.02;1.14;-1.99;-6.84;0.33;-1.16;-1.27;6.20
0.02;-0.01;1.15;-1.32;-4.62;-0.12;-1.18;-1.39;6.20
0.04;-0.03;1.13;0.30;0.91;-0.10;-1.18;-1.37;6.19
0.02;-0.01;1.17;2.81;9.67;-0.31;-1.09;-1.10;6.19
0.02;-0.02;1.14;0.74;1.65;0.04;-1.07;-1.05;6.19
